DATE,UNIQUE_CARRIER_NAME,TOTAL_PASSENGERS,TOTAL_FREIGHT,TOTAL_MAIL
1990-01,"ATA Airlines d/b/a ATA",14472.0,0.0,0.0
1990-01,"Air Wisconsin Airlines Corp",159601.0,172783.0,249643.0
1990-01,"Alaska Airlines Inc.",351726.0,4455214.0,5071010.0
1990-01,"Aloha Airlines Inc.",359509.0,1478633.0,349644.0
1990-01,"America West Airlines Inc.",1230909.0,5589844.0,5441667.0
1990-01,"American Airlines Inc.",4852621.0,4.5394072E7,3.5251934E7
1990-01,"Amerijet International",0.0,108656.0,0.0
1990-01,"Aspen Airways Inc.",72098.0,128794.0,16074.0
1990-01,"Carnival Air Lines Inc.",288.0,0.0,0.0
1990-01,"Champion Air",2365.0,0.0,45900.0
1990-01,"Continental Air Lines Inc.",2242436.0,2.0495039E7,1.3171886E7
1990-01,"Delta Air Lines Inc.",4738069.0,5.0619776E7,4.4929375E7
1990-01,"Eastern Air Lines Inc.",1641501.0,1.1474577E7,6750604.0
1990-01,"Emery Worldwide Airlines",0.0,81676.0,0.0
1990-01,"Flagship Express Services",0.0,6092372.0,0.0
1990-01,"Florida West Airlines Inc.",0.0,787928.0,0.0
1990-01,"Hawaiian Airlines Inc.",395065.0,2471030.0,1758745.0
1990-01,"Horizon Air",120623.0,583988.0,178537.0
1990-01,"Independent Air Inc.",173.0,0.0,0.0
1990-01,"Key Airlines Inc.",128.0,0.0,0.0
1990-01,"Markair Inc.",25061.0,1084770.0,2046680.0
1990-01,"Midway Airlines Inc. (1)",451401.0,1251322.0,2950860.0
1990-01,"Midwest Airline, Inc.",50374.0,218162.0,695814.0
1990-01,"Northwest Airlines Inc.",2599073.0,1.8531684E7,2.4072558E7
1990-01,"Pan American World Airways (1)",631432.0,9833945.0,4611493.0
1990-01,"Reeve Aleutian Airways Inc.",2730.0,179800.0,591620.0
1990-01,"Southwest Airlines Co.",1538109.0,2134411.0,2400487.0
1990-01,"Sun Country Airlines d/b/a MN Airlines",112.0,0.0,0.0
1990-01,"Trans Continental Airlines",184.0,0.0,0.0
1990-01,"Trans World Airways LLC",1570166.0,1.6463211E7,1.7549089E7
1990-01,"US Airways Inc.",4318926.0,1.4606492E7,2.4166131E7
1990-01,"USAir Shuttle",136875.0,0.0,43670.0
1990-01,"United Air Lines Inc.",3543095.0,5.4038074E7,4.1242658E7
1990-01,"Westair Airlines Inc.",135301.0,0.0,0.0
1990-02,"ATA Airlines d/b/a ATA",15172.0,0.0,0.0
1990-02,"Air Wisconsin Airlines Corp",155438.0,170458.0,242352.0
1990-02,"Alaska Airlines Inc.",328257.0,4248273.0,4494080.0
1990-02,"Aloha Airlines Inc.",359407.0,1650079.0,327089.0
1990-02,"America West Airlines Inc.",1182772.0,5828314.0,4886931.0
1990-02,"American Airlines Inc.",4711414.0,4.5196998E7,3.1882743E7
1990-02,"Aspen Airways Inc.",71029.0,162911.0,13457.0
1990-02,"Carnival Air Lines Inc.",44.0,0.0,0.0
1990-02,"Champion Air",2319.0,0.0,28302.0
1990-02,"Continental Air Lines Inc.",2279587.0,2.1214425E7,1.2745688E7
1990-02,"Delta Air Lines Inc.",4565958.0,5.0455334E7,4.1207764E7
1990-02,"Eastern Air Lines Inc.",1713653.0,1.0326657E7,6337478.0
1990-02,"Express One International Inc.",0.0,0.0,0.0
1990-02,"Flagship Express Services",0.0,5438273.0,0.0
1990-02,"Florida West Airlines Inc.",0.0,157691.0,0.0
1990-02,"Hawaiian Airlines Inc.",372757.0,2455203.0,1190351.0
1990-02,"Horizon Air",111498.0,561868.0,206470.0
1990-02,"Key Airlines Inc.",1045.0,0.0,0.0
1990-02,"Markair Inc.",24381.0,998255.0,1980728.0
1990-02,"Midway Airlines Inc. (1)",487173.0,1488189.0,3738680.0
1990-02,"Midwest Airline, Inc.",48212.0,182382.0,708457.0
1990-02,"Millon Air Inc.",0.0,28576.0,0.0
1990-02,"North American Airlines",374.0,0.0,0.0
1990-02,"Northwest Airlines Inc.",2471218.0,1.8939126E7,2.1160795E7
1990-02,"Pan American World Airways (1)",585612.0,1.0086623E7,4030319.0
1990-02,"Private Jet Expeditions",23.0,0.0,0.0
1990-02,"Reeve Aleutian Airways Inc.",2472.0,272000.0,563540.0
1990-02,"Southwest Airlines Co.",1572084.0,1923165.0,2106079.0
1990-02,"Sun Country Airlines d/b/a MN Airlines",921.0,0.0,0.0
1990-02,"Trans World Airways LLC",1444224.0,1.6960185E7,1.5867292E7
1990-02,"US Airways Inc.",4315093.0,1.4578928E7,2.222858E7
1990-02,"USAir Shuttle",129233.0,0.0,39679.0
1990-02,"United Air Lines Inc.",3605815.0,5.2252656E7,3.7666072E7
1990-02,"Westair Airlines Inc.",158726.0,0.0,0.0
1990-02,"World Airways Inc.",0.0,149210.0,0.0
1990-03,"ATA Airlines d/b/a ATA",17696.0,0.0,0.0
1990-03,"Air Wisconsin Airlines Corp",186490.0,175018.0,309783.0
1990-03,"Alaska Airlines Inc.",399836.0,5106660.0,5084585.0
1990-03,"Aloha Airlines Inc.",400770.0,2000607.0,370771.0
1990-03,"America West Airlines Inc.",1353361.0,7197438.0,5593255.0
1990-03,"American Airlines Inc.",5703540.0,5.2625945E7,3.6856911E7
1990-03,"Arrow Air Inc.",0.0,874629.0,0.0
1990-03,"Aspen Airways Inc.",81370.0,174772.0,17307.0
1990-03,"Champion Air",2856.0,0.0,34608.0
1990-03,"Continental Air Lines Inc.",2724247.0,2.5063092E7,1.4547477E7
1990-03,"Delta Air Lines Inc.",5521494.0,5.6543802E7,4.6034515E7
1990-03,"Discovery Airways Inc.",2865.0,0.0,0.0
1990-03,"Eastern Air Lines Inc.",1997658.0,1.230163E7,7246490.0
1990-03,"Flagship Express Services",0.0,6919723.0,0.0
1990-03,"Florida West Airlines Inc.",0.0,159817.0,0.0
1990-03,"Hawaiian Airlines Inc.",420415.0,2703189.0,1434389.0
1990-03,"Horizon Air",133531.0,690547.0,203278.0
1990-03,"Key Airlines Inc.",401.0,0.0,0.0
1990-03,"Markair Inc.",30359.0,1286669.0,2291803.0
1990-03,"Midway Airlines Inc. (1)",605757.0,1542792.0,3940120.0
1990-03,"Midwest Airline, Inc.",64571.0,229296.0,832901.0
1990-03,"Millon Air Inc.",0.0,122114.0,0.0
1990-03,"Northwest Airlines Inc.",3027726.0,2.2056687E7,2.4021634E7
1990-03,"Pan American World Airways (1)",708452.0,1.2940434E7,4515867.0
1990-03,"Reeve Aleutian Airways Inc.",3333.0,182060.0,665520.0
1990-03,"Southwest Airlines Co.",1889707.0,2256305.0,1632487.0
1990-03,"Sun Country Airlines d/b/a MN Airlines",845.0,0.0,0.0
1990-03,"Tower Air Inc.",3641.0,0.0,0.0
1990-03,"Trans World Airways LLC",1777868.0,1.9799387E7,1.9113215E7
1990-03,"US Airways Inc.",5280844.0,1.7402663E7,2.5413032E7
1990-03,"USAir Shuttle",156615.0,0.0,43559.0
1990-03,"United Air Lines Inc.",4437410.0,6.0900967E7,4.2839664E7
1990-03,"Westair Airlines Inc.",195312.0,0.0,0.0
1990-03,"World Airways Inc.",0.0,92556.0,0.0
1990-04,"ATA Airlines d/b/a ATA",17853.0,0.0,0.0
1990-04,"Air Wisconsin Airlines Corp",180845.0,177495.0,276457.0
1990-04,"Alaska Airlines Inc.",368186.0,5076918.0,4870969.0
1990-04,"Aloha Airlines Inc.",361334.0,1622972.0,365080.0
1990-04,"America West Airlines Inc.",1252974.0,6712589.0,5195665.0
1990-04,"American Airlines Inc.",5395061.0,4.8720979E7,3.4513688E7
1990-04,"Amerijet International",0.0,237079.0,0.0
1990-04,"Aspen Airways Inc.",27352.0,61777.0,9373.0
1990-04,"Champion Air",2511.0,1398.0,42668.0
1990-04,"Continental Air Lines Inc.",2440870.0,2.2149283E7,1.3679319E7
1990-04,"Delta Air Lines Inc.",5199576.0,5.3187779E7,4.1395734E7
1990-04,"Discovery Airways Inc.",19472.0,0.0,0.0
1990-04,"Eastern Air Lines Inc.",1838644.0,1.1530229E7,7693229.0
1990-04,"Evergreen International Inc.",0.0,367820.0,0.0
1990-04,"Flagship Express Services",0.0,5899874.0,0.0
1990-04,"Florida West Airlines Inc.",0.0,370668.0,0.0
1990-04,"Hawaiian Airlines Inc.",392179.0,2480026.0,1334230.0
1990-04,"Horizon Air",116990.0,717941.0,195005.0
1990-04,"Key Airlines Inc.",288.0,0.0,0.0
1990-04,"Markair Inc.",31181.0,1320864.0,2314780.0
1990-04,"Midway Airlines Inc. (1)",545186.0,1627010.0,3250860.0
1990-04,"Midwest Airline, Inc.",67278.0,353372.0,902943.0
1990-04,"Northwest Airlines Inc.",2732590.0,2.0286946E7,2.1695727E7
1990-04,"Pan American World Airways (1)",695113.0,1.1647367E7,3545329.0
1990-04,"Reeve Aleutian Airways Inc.",3302.0,207920.0,647780.0
1990-04,"Southern Air Transport Inc.",0.0,45050.0,0.0
1990-04,"Southwest Airlines Co.",1827089.0,2236218.0,2092434.0
1990-04,"Sun Country Airlines d/b/a MN Airlines",285.0,0.0,0.0
1990-04,"Trans World Airways LLC",1724453.0,1.7362437E7,1.6992418E7
1990-04,"US Airways Inc.",5205632.0,1.6302201E7,2.3779781E7
1990-04,"USAir Shuttle",160837.0,0.0,42490.0
1990-04,"United Air Lines Inc.",4118060.0,5.8699102E7,3.8422254E7
1990-04,"Westair Airlines Inc.",186666.0,0.0,0.0
1990-04,"World Airways Inc.",0.0,27335.0,0.0
1990-05,"ATA Airlines d/b/a ATA",16916.0,0.0,0.0
1990-05,"Air Wisconsin Airlines Corp",191838.0,185412.0,282939.0
1990-05,"Alaska Airlines Inc.",393115.0,6250150.0,5012089.0
1990-05,"Aloha Airlines Inc.",358304.0,1794064.0,747551.0
1990-05,"America West Airlines Inc.",1264251.0,7830700.0,5749952.0
1990-05,"American Airlines Inc.",5567863.0,5.4849198E7,3.541047E7
1990-05,"Amerijet International",0.0,260223.0,0.0
1990-05,"Arrow Air Inc.",0.0,65337.0,0.0
1990-05,"Aspen Airways Inc.",19658.0,43953.0,7978.0
1990-05,"Carnival Air Lines Inc.",759.0,0.0,0.0
1990-05,"Champion Air",2781.0,890.0,43357.0
1990-05,"Continental Air Lines Inc.",2469479.0,2.5437135E7,1.4131571E7
1990-05,"Delta Air Lines Inc.",5131944.0,6.0425744E7,4.0951421E7
1990-05,"Discovery Airways Inc.",31780.0,0.0,0.0
1990-05,"Eastern Air Lines Inc.",1507058.0,1.1592671E7,8753988.0
1990-05,"Evergreen International Inc.",0.0,30000.0,0.0
1990-05,"Flagship Express Services",0.0,4893376.0,0.0
1990-05,"Florida West Airlines Inc.",0.0,113212.0,0.0
1990-05,"Hawaiian Airlines Inc.",394438.0,2816401.0,999513.0
1990-05,"Horizon Air",125343.0,794023.0,210990.0
1990-05,"Key Airlines Inc.",138.0,0.0,0.0
1990-05,"Markair Inc.",35382.0,1350906.0,2269376.0
1990-05,"Midway Airlines Inc. (1)",514760.0,1906828.0,3477980.0
1990-05,"Midwest Airline, Inc.",68426.0,428346.0,902246.0
1990-05,"Northwest Airlines Inc.",2836200.0,2.1541204E7,2.1946256E7
1990-05,"Pan American World Airways (1)",679611.0,1.1628264E7,3409315.0
1990-05,"Reeve Aleutian Airways Inc.",4417.0,255940.0,687460.0
1990-05,"Southwest Airlines Co.",1923592.0,2521923.0,2099365.0
1990-05,"TPI International Airways",0.0,3090.0,0.0
1990-05,"Trans World Airways LLC",1699250.0,1.8602371E7,1.6275312E7
1990-05,"US Airways Inc.",5029416.0,1.7677755E7,2.3902784E7
1990-05,"USAir Shuttle",157366.0,0.0,36477.0
1990-05,"United Air Lines Inc.",4204645.0,6.180541E7,4.0367127E7
1990-05,"Westair Airlines Inc.",188809.0,0.0,0.0
1990-05,"World Airways Inc.",0.0,94843.0,0.0
1990-06,"ATA Airlines d/b/a ATA",24933.0,0.0,0.0
1990-06,"Air Wisconsin Airlines Corp",202211.0,163384.0,271406.0
1990-06,"Alaska Airlines Inc.",482120.0,8310703.0,4915888.0
1990-06,"Aloha Airlines Inc.",376014.0,1632569.0,692396.0
1990-06,"America West Airlines Inc.",1293251.0,7209124.0,5809079.0
1990-06,"American Airlines Inc.",5780875.0,5.3627505E7,3.4128242E7
1990-06,"Aspen Airways Inc.",13835.0,17297.0,1321.0
1990-06,"Carnival Air Lines Inc.",5320.0,0.0,0.0
1990-06,"Centurion Cargo Inc.",0.0,1.0,0.0
1990-06,"Champion Air",2411.0,0.0,43799.0
1990-06,"Continental Air Lines Inc.",2591520.0,2.5232039E7,1.3760126E7
1990-06,"Delta Air Lines Inc.",5528138.0,5.7780021E7,3.9043006E7
1990-06,"Discovery Airways Inc.",32962.0,0.0,0.0
1990-06,"Eastern Air Lines Inc.",1689481.0,1.1926776E7,8952817.0
1990-06,"Emery Worldwide Airlines",0.0,292090.0,0.0
1990-06,"Express One International Inc.",0.0,0.0,0.0
1990-06,"Flagship Express Services",0.0,1147574.0,0.0
1990-06,"Florida West Airlines Inc.",0.0,63164.0,0.0
1990-06,"Hawaiian Airlines Inc.",415151.0,2651710.0,947491.0
1990-06,"Horizon Air",139224.0,798587.0,162087.0
1990-06,"Kitty Hawk International",0.0,18231.0,0.0
1990-06,"Markair Inc.",50710.0,1903992.0,2459810.0
1990-06,"Midway Airlines Inc. (1)",527874.0,1877767.0,3483220.0
1990-06,"Midwest Airline, Inc.",70752.0,442655.0,943305.0
1990-06,"Northwest Airlines Inc.",3040863.0,2.1850048E7,2.1595494E7
1990-06,"Pan American World Airways (1)",671325.0,1.1175486E7,3235869.0
1990-06,"Reeve Aleutian Airways Inc.",4653.0,287420.0,693720.0
1990-06,"Southwest Airlines Co.",2000265.0,2342351.0,1903444.0
1990-06,"Sun Country Airlines d/b/a MN Airlines",6229.0,0.0,0.0
1990-06,"Tower Air Inc.",592.0,0.0,0.0
1990-06,"Trans Continental Airlines",0.0,0.0,0.0
1990-06,"Trans World Airways LLC",1862841.0,1.7490388E7,1.5387012E7
1990-06,"US Airways Inc.",5029170.0,1.6335518E7,2.3679651E7
1990-06,"USAir Shuttle",157366.0,0.0,36477.0
1990-06,"United Air Lines Inc.",4640757.0,6.454161E7,3.7193325E7
1990-06,"Westair Airlines Inc.",201161.0,0.0,0.0
1990-06,"World Airways Inc.",0.0,136832.0,0.0
1990-07,"ATA Airlines d/b/a ATA",26215.0,0.0,0.0
1990-07,"Air Wisconsin Airlines Corp",207727.0,149727.0,261371.0
1990-07,"Alaska Airlines Inc.",527624.0,8261719.0,4518004.0
1990-07,"Aloha Airlines Inc.",418056.0,1633525.0,681191.0
1990-07,"America West Airlines Inc.",1333882.0,7455965.0,5808892.0
1990-07,"American Airlines Inc.",5743847.0,5.0848354E7,3.0909939E7
1990-07,"Aspen Airways Inc.",19464.0,27064.0,1791.0
1990-07,"Carnival Air Lines Inc.",9063.0,0.0,0.0
1990-07,"Champion Air",2073.0,0.0,35765.0
1990-07,"Continental Air Lines Inc.",2911893.0,2.4973654E7,1.3167953E7
1990-07,"Delta Air Lines Inc.",5434441.0,5.5120916E7,3.6907046E7
1990-07,"Discovery Airways Inc.",15948.0,0.0,0.0
1990-07,"Eastern Air Lines Inc.",1769690.0,1.2102119E7,8398857.0
1990-07,"Emery Worldwide Airlines",0.0,501316.0,0.0
1990-07,"Executive Airlines",52740.0,5968.0,1412.0
1990-07,"Flagship Express Services",0.0,1175916.0,0.0
1990-07,"Florida West Airlines Inc.",0.0,100960.0,0.0
1990-07,"Hawaiian Airlines Inc.",445083.0,2631352.0,794010.0
1990-07,"Horizon Air",152320.0,784087.0,156270.0
1990-07,"Key Airlines Inc.",997.0,0.0,0.0
1990-07,"Kitty Hawk International",0.0,5791.0,0.0
1990-07,"Markair Inc.",56922.0,2681256.0,2367295.0
1990-07,"Midway Airlines Inc. (1)",565674.0,1964714.0,3639940.0
1990-07,"Midwest Airline, Inc.",66439.0,391568.0,745458.0
1990-07,"Northwest Airlines Inc.",3049605.0,2.0852736E7,1.9943212E7
1990-07,"Pan American World Airways (1)",698240.0,1.0598741E7,3106685.0
1990-07,"Reeve Aleutian Airways Inc.",4072.0,243760.0,588040.0
1990-07,"Southwest Airlines Co.",2047867.0,2304390.0,1858963.0
1990-07,"Sun Country Airlines d/b/a MN Airlines",5672.0,0.0,0.0
1990-07,"Trans Continental Airlines",3466.0,0.0,0.0
1990-07,"Trans World Airways LLC",1873027.0,1.7403495E7,1.4577652E7
1990-07,"US Airways Inc.",5031503.0,1.5693455E7,2.2340856E7
1990-07,"USAir Shuttle",157366.0,0.0,36477.0
1990-07,"United Air Lines Inc.",4867679.0,6.24129E7,3.6282156E7
1990-07,"Westair Airlines Inc.",205139.0,0.0,0.0
1990-07,"World Airways Inc.",0.0,119030.0,0.0
1990-08,"ATA Airlines d/b/a ATA",24911.0,0.0,0.0
1990-08,"Air Wisconsin Airlines Corp",218843.0,172171.0,293895.0
1990-08,"Alaska Airlines Inc.",583634.0,7572676.0,5241872.0
1990-08,"Aloha Airlines Inc.",475711.0,1628913.0,688564.0
1990-08,"America West Airlines Inc.",1505013.0,9074473.0,6579228.0
1990-08,"American Airlines Inc.",5939198.0,5.5516346E7,3.3932974E7
1990-08,"Aspen Airways Inc.",21692.0,22914.0,1682.0
1990-08,"Carnival Air Lines Inc.",1263.0,0.0,0.0
1990-08,"Champion Air",2391.0,0.0,79953.0
1990-08,"Continental Air Lines Inc.",3002626.0,2.6501437E7,1.4701072E7
1990-08,"Delta Air Lines Inc.",5689824.0,5.9109405E7,4.0811919E7
1990-08,"Eastern Air Lines Inc.",2114755.0,1.3980608E7,9594783.0
1990-08,"Executive Airlines",54509.0,1494.0,1779.0
1990-08,"Flagship Express Services",0.0,1169023.0,0.0
1990-08,"Florida West Airlines Inc.",0.0,42095.0,0.0
1990-08,"Hawaiian Airlines Inc.",523440.0,2757441.0,862315.0
1990-08,"Horizon Air",156115.0,897408.0,170976.0
1990-08,"Key Airlines Inc.",997.0,0.0,0.0
1990-08,"Kitty Hawk International",0.0,279085.0,0.0
1990-08,"Markair Inc.",50991.0,1688804.0,2244150.0
1990-08,"Midway Airlines Inc. (1)",601172.0,2221851.0,4204780.0
1990-08,"Midwest Airline, Inc.",74518.0,796246.0,937091.0
1990-08,"Northwest Airlines Inc.",3245230.0,2.4009154E7,2.229778E7
1990-08,"Pan American World Airways (1)",735179.0,1.1051105E7,3284717.0
1990-08,"Reeve Aleutian Airways Inc.",4594.0,273560.0,784100.0
1990-08,"Rich International Airways",225.0,0.0,0.0
1990-08,"Southern Air Transport Inc.",0.0,42665.0,0.0
1990-08,"Southwest Airlines Co.",2176408.0,2555241.0,2008582.0
1990-08,"Sun Country Airlines d/b/a MN Airlines",6389.0,0.0,0.0
1990-08,"Trans Continental Airlines",1302.0,0.0,0.0
1990-08,"Trans World Airways LLC",1920832.0,1.7876198E7,1.5406052E7
1990-08,"US Airways Inc.",5462520.0,1.8321936E7,2.4393208E7
1990-08,"USAir Shuttle",133978.0,0.0,39137.0
1990-08,"United Air Lines Inc.",5182657.0,6.6159637E7,3.9703306E7
1990-08,"United Parcel Service",0.0,19500.0,0.0
1990-08,"Westair Airlines Inc.",222170.0,0.0,0.0
1990-09,"ATA Airlines d/b/a ATA",15524.0,0.0,0.0
1990-09,"Air Wisconsin Airlines Corp",184451.0,166868.0,300499.0
1990-09,"Alaska Airlines Inc.",430276.0,6054819.0,4814015.0
1990-09,"Aloha Airlines Inc.",370080.0,1347067.0,670099.0
1990-09,"America West Airlines Inc.",1204194.0,8724161.0,5936988.0
1990-09,"American Airlines Inc.",5038596.0,5.2786522E7,3.3027995E7
1990-09,"Aspen Airways Inc.",13983.0,12817.0,1563.0
1990-09,"Carnival Air Lines Inc.",2263.0,0.0,0.0
1990-09,"Champion Air",3240.0,72825.0,153620.0
1990-09,"Continental Air Lines Inc.",2295496.0,2.640173E7,1.3653444E7
1990-09,"Delta Air Lines Inc.",4580668.0,5.7218382E7,3.8953597E7
1990-09,"Eastern Air Lines Inc.",1372755.0,1.3030522E7,9903016.0
1990-09,"Emery Worldwide Airlines",0.0,0.0,0.0
1990-09,"Evergreen International Inc.",0.0,2820.0,0.0
1990-09,"Executive Airlines",43270.0,2872.0,2188.0
1990-09,"Flagship Express Services",0.0,1501705.0,0.0
1990-09,"Florida West Airlines Inc.",0.0,359959.0,0.0
1990-09,"Hawaiian Airlines Inc.",320511.0,2254680.0,675430.0
1990-09,"Horizon Air",135834.0,823574.0,192115.0
1990-09,"Kitty Hawk International",0.0,51401.0,0.0
1990-09,"Markair Inc.",38309.0,2341174.0,1451744.0
1990-09,"Midway Airlines Inc. (1)",439624.0,1966080.0,3860900.0
1990-09,"Midwest Airline, Inc.",58333.0,489863.0,822550.0
1990-09,"Northwest Airlines Inc.",2621509.0,2.3846152E7,2.0448597E7
1990-09,"Pan American World Airways (1)",590628.0,1.060976E7,3455564.0
1990-09,"Reeve Aleutian Airways Inc.",2943.0,278400.0,596760.0
1990-09,"Southwest Airlines Co.",1731370.0,2340465.0,1835161.0
1990-09,"Sun Country Airlines d/b/a MN Airlines",228.0,0.0,0.0
1990-09,"Trans Continental Airlines",1037.0,0.0,0.0
1990-09,"Trans World Airways LLC",1592857.0,1.778393E7,1.5360473E7
1990-09,"US Airways Inc.",4493455.0,1.6661303E7,2.3861763E7
1990-09,"USAir Shuttle",135535.0,0.0,40464.0
1990-09,"United Air Lines Inc.",4157361.0,6.3387136E7,3.5893312E7
1990-09,"United Parcel Service",0.0,550700.0,0.0
1990-09,"Westair Airlines Inc.",191420.0,0.0,0.0
1990-10,"ATA Airlines d/b/a ATA",15166.0,0.0,0.0
1990-10,"Air Wisconsin Airlines Corp",202162.0,178068.0,353506.0
1990-10,"Alaska Airlines Inc.",386568.0,5919391.0,5126916.0
1990-10,"Aloha Airlines Inc.",392253.0,1530988.0,758131.0
1990-10,"America West Airlines Inc.",1280931.0,8848999.0,6683486.0
1990-10,"American Airlines Inc.",5502522.0,5.5675339E7,3.7016906E7
1990-10,"Aspen Airways Inc.",9631.0,8911.0,940.0
1990-10,"Buffalo Airways Inc.",0.0,70862.0,0.0
1990-10,"Carnival Air Lines Inc.",2769.0,0.0,0.0
1990-10,"Champion Air",4343.0,103155.0,67636.0
1990-10,"Continental Air Lines Inc.",2501635.0,2.7366396E7,1.4916729E7
1990-10,"Delta Air Lines Inc.",4950826.0,6.0131542E7,4.3330744E7
1990-10,"Eastern Air Lines Inc.",1555138.0,1.4254874E7,1.1935512E7
1990-10,"Executive Airlines",44806.0,10754.0,2608.0
1990-10,"Flagship Express Services",0.0,2301818.0,0.0
1990-10,"Florida West Airlines Inc.",0.0,114208.0,0.0
1990-10,"Hawaiian Airlines Inc.",320369.0,6691882.0,749763.0
1990-10,"Horizon Air",141060.0,793275.0,224117.0
1990-10,"Key Airlines Inc.",128.0,0.0,0.0
1990-10,"Kitty Hawk International",0.0,20430.0,0.0
1990-10,"Markair Inc.",31038.0,1231971.0,2149797.0
1990-10,"Midway Airlines Inc. (1)",500135.0,2597892.0,3727900.0
1990-10,"Midwest Airline, Inc.",68719.0,609420.0,869046.0
1990-10,"Northwest Airlines Inc.",3070372.0,2.4790315E7,2.2120714E7
1990-10,"Pan American World Airways (1)",597099.0,1.1133653E7,3948958.0
1990-10,"Reeve Aleutian Airways Inc.",2506.0,260980.0,579040.0
1990-10,"Southwest Airlines Co.",1844202.0,2731863.0,2386659.0
1990-10,"Tower Air Inc.",115.0,0.0,0.0
1990-10,"Trans World Airways LLC",1671762.0,1.9109829E7,1.6011335E7
1990-10,"US Airways Inc.",4981826.0,1.8116828E7,2.5844665E7
1990-10,"USAir Shuttle",146098.0,0.0,40464.0
1990-10,"United Air Lines Inc.",4453104.0,6.600539E7,4.216175E7
1990-10,"United Parcel Service",0.0,799900.0,0.0
1990-10,"Westair Airlines Inc.",203270.0,0.0,0.0
1990-11,"ATA Airlines d/b/a ATA",20995.0,0.0,0.0
1990-11,"Air Transport International",0.0,62206.0,0.0
1990-11,"Air Wisconsin Airlines Corp",181931.0,171880.0,291829.0
1990-11,"Alaska Airlines Inc.",390422.0,5142367.0,5419792.0
1990-11,"Aloha Airlines Inc.",395925.0,1472345.0,779845.0
1990-11,"America West Airlines Inc.",1279502.0,9533576.0,6690133.0
1990-11,"American Airlines Inc.",5205222.0,5.156476E7,3.6981824E7
1990-11,"Aspen Airways Inc.",10944.0,19633.0,942.0
1990-11,"Carnival Air Lines Inc.",3060.0,0.0,0.0
1990-11,"Champion Air",4063.0,131089.0,118372.0
1990-11,"Continental Air Lines Inc.",2491832.0,2.5540793E7,1.4650251E7
1990-11,"Delta Air Lines Inc.",4788604.0,5.602473E7,4.4720195E7
1990-11,"Eastern Air Lines Inc.",1590367.0,1.4356444E7,1.1103718E7
1990-11,"Emery Worldwide Airlines",0.0,141222.0,0.0
1990-11,"Executive Airlines",45805.0,1759.0,941.0
1990-11,"Flagship Express Services",0.0,1960945.0,0.0
1990-11,"Florida West Airlines Inc.",0.0,894257.0,0.0
1990-11,"Hawaiian Airlines Inc.",349117.0,6493111.0,745415.0
1990-11,"Horizon Air",135851.0,691774.0,218811.0
1990-11,"Kitty Hawk International",0.0,10611.0,0.0
1990-11,"Markair Inc.",27527.0,1085087.0,2604813.0
1990-11,"Midway Airlines Inc. (1)",496823.0,1806901.0,3246360.0
1990-11,"Midwest Airline, Inc.",62011.0,387612.0,919214.0
1990-11,"Northwest Airlines Inc.",2680494.0,2.3262654E7,2.2359069E7
1990-11,"Pan American World Airways (1)",595862.0,9787707.0,4213140.0
1990-11,"Private Jet Expeditions",43.0,0.0,0.0
1990-11,"Reeve Aleutian Airways Inc.",2495.0,234160.0,660820.0
1990-11,"Southwest Airlines Co.",1846955.0,2500567.0,2429794.0
1990-11,"Tower Air Inc.",657.0,0.0,0.0
1990-11,"Trans World Airways LLC",1442247.0,1.8091017E7,1.5130822E7
1990-11,"Trans-Air-Link Corporation",0.0,3000.0,0.0
1990-11,"US Airways Inc.",4821501.0,1.6493136E7,2.4924013E7
1990-11,"USAir Shuttle",134631.0,0.0,34832.0
1990-11,"United Air Lines Inc.",4046239.0,5.8808782E7,4.166266E7
1990-11,"Westair Airlines Inc.",198104.0,0.0,0.0
1990-12,"ATA Airlines d/b/a ATA",22950.0,0.0,0.0
1990-12,"Aerial Transit Company",0.0,15971.0,0.0
1990-12,"Air Wisconsin Airlines Corp",176173.0,151616.0,427097.0
1990-12,"Alaska Airlines Inc.",430871.0,4451762.0,7261976.0
1990-12,"Aloha Airlines Inc.",358334.0,1428562.0,1358410.0
1990-12,"America West Airlines Inc.",1314086.0,7451982.0,8598798.0
1990-12,"American Airlines Inc.",5216965.0,4.4442302E7,5.1421666E7
1990-12,"Amerijet International",0.0,170771.0,11115.0
1990-12,"Aspen Airways Inc.",29139.0,19758.0,2387.0
1990-12,"Carnival Air Lines Inc.",9365.0,0.0,0.0
1990-12,"Champion Air",3554.0,114569.0,223491.0
1990-12,"Continental Air Lines Inc.",2511116.0,2.3692716E7,1.9823E7
1990-12,"Delta Air Lines Inc.",5258423.0,4.9713504E7,6.6940258E7
1990-12,"Eastern Air Lines Inc.",1367615.0,2.0553663E7,1.1110536E7
1990-12,"Evergreen International Inc.",0.0,31640.0,0.0
1990-12,"Executive Airlines",46616.0,6907.0,1132.0
1990-12,"Flagship Express Services",0.0,1648253.0,0.0
1990-12,"Florida West Airlines Inc.",0.0,784998.0,0.0
1990-12,"Hawaiian Airlines Inc.",325490.0,2325841.0,1149036.0
1990-12,"Horizon Air",140964.0,668542.0,344332.0
1990-12,"Key Airlines Inc.",226.0,0.0,0.0
1990-12,"Kitty Hawk International",0.0,215741.0,49381.0
1990-12,"Markair Inc.",29085.0,1125106.0,2119430.0
