DATE,UNIQUE_CARRIER_NAME,TOTAL_PASSENGERS,TOTAL_FREIGHT,TOTAL_MAIL
2018-10,"Delta Air Lines Inc.",1.109642E7,2.0811762E7,1.6272881E7
2018-11,"Delta Air Lines Inc.",1.0569073E7,2.0005874E7,1.7578641E7
2018-12,"Delta Air Lines Inc.",1.002814E7,1.8176609E7,1.7229087E7
2019-01,"Delta Air Lines Inc.",9271531.0,1.9309144E7,1.9096217E7
2019-02,"Delta Air Lines Inc.",8877320.0,1.885416E7,1.6661199E7
2019-03,"Delta Air Lines Inc.",1.1754883E7,2.1258194E7,1.5929372E7
2019-04,"Delta Air Lines Inc.",1.1249838E7,1.8613282E7,1.571011E7
2019-05,"Delta Air Lines Inc.",1.2036978E7,1.9006305E7,1.6040127E7
2019-06,"Delta Air Lines Inc.",1.2524397E7,1.8772236E7,1.6252255E7
2019-07,"Delta Air Lines Inc.",1.2971062E7,1.7946425E7,1.4140928E7
2019-08,"Delta Air Lines Inc.",1.270522E7,1.8008457E7,1.551254E7
2019-09,"Delta Air Lines Inc.",1.0980358E7,1.7407206E7,1.5669529E7
2019-10,"Delta Air Lines Inc.",1.1886889E7,1.8572486E7,1.8364019E7
