DATE,UNIQUE_CARRIER_NAME,TOTAL_PASSENGERS,TOTAL_FREIGHT,TOTAL_MAIL
1990-03,"Pan American World Airways (1)",473902.0,2.5477464E7,5071252.0
1990-03,"Private Jet Expeditions",36.0,0.0,0.0
1990-03,"Rich International Airways",298.0,0.0,0.0
1990-03,"Southern Air Transport Inc.",0.0,149937.0,0.0
1990-03,"Sun Country Airlines d/b/a MN Airlines",26715.0,0.0,0.0
1990-03,"TPI International Airways",0.0,197300.0,0.0
1990-03,"Tower Air Inc.",29809.0,0.0,0.0
1990-03,"Trans Continental Airlines",10502.0,0.0,0.0
1990-03,"Trans World Airways LLC",250985.0,1.4333963E7,3222854.0
1990-03,"Trans-Air-Link Corporation",0.0,1499093.0,0.0
1990-03,"US Airways Inc.",122052.0,1600054.0,545531.0
1990-03,"United Air Lines Inc.",342789.0,9772634.0,1387886.0
1990-03,"United Parcel Service",0.0,3592900.0,0.0
1990-03,"World Airways Inc.",7872.0,4549047.0,0.0
1990-03,"Wrangler Aviation Inc.",0.0,148571.0,0.0
1990-04,"ATA Airlines d/b/a ATA",60392.0,667843.0,0.0
1990-04,"Aerial Transit Company",0.0,1888612.0,0.0
1990-04,"Air Transport International",0.0,2658440.0,0.0
1990-04,"Alaska Airlines Inc.",26819.0,31550.0,8113.0
1990-04,"Aloha Airlines Inc.",236.0,58917.0,0.0
1990-04,"America West Airlines Inc.",8649.0,5309.0,40137.0
1990-04,"American Airlines Inc.",643201.0,1.8528911E7,2193504.0
1990-04,"Amerijet International",0.0,1084705.0,0.0
1990-04,"Arrow Air Inc.",0.0,6483263.0,0.0
1990-04,"Buffalo Airways Inc.",0.0,142000.0,0.0
1990-04,"Carnival Air Lines Inc.",26944.0,58200.0,0.0
1990-04,"Centurion Cargo Inc.",0.0,1.2020495E7,279185.0
1990-04,"Conner Air Lines Inc.",0.0,460655.0,0.0
1990-04,"Continental Air Lines Inc.",329371.0,1.2803401E7,756427.0
1990-04,"Delta Air Lines Inc.",345718.0,8553138.0,1108569.0
1990-04,"Eastern Air Lines Inc.",144612.0,565470.0,2179475.0
1990-04,"Emery Worldwide Airlines",0.0,143232.0,0.0
1990-04,"Evergreen International Inc.",0.0,1628080.0,0.0
1990-04,"Express One International Inc.",7137.0,0.0,0.0
1990-04,"Federal Express Corporation",0.0,6.296458E7,2595854.0
1990-04,"Flagship Express Services",0.0,8646521.0,0.0
1990-04,"Florida West Airlines Inc.",0.0,1.0721163E7,0.0
1990-04,"Hawaiian Airlines Inc.",15656.0,49335.0,3223.0
1990-04,"Horizon Air",13883.0,9616.0,902.0
1990-04,"Independent Air Inc.",7230.0,0.0,0.0
1990-04,"Key Airlines Inc.",21710.0,0.0,0.0
1990-04,"Kitty Hawk International",0.0,922536.0,0.0
1990-04,"Midway Airlines Inc. (1)",23859.0,17175.0,0.0
1990-04,"Millon Air Inc.",0.0,3311844.0,0.0
1990-04,"North American Airlines",7340.0,0.0,0.0
1990-04,"Northwest Airlines Inc.",383189.0,3.3343222E7,3145184.0
1990-04,"Pan American World Airways (1)",530201.0,2.393752E7,4948719.0
1990-04,"Rich International Airways",475.0,0.0,0.0
1990-04,"Southern Air Transport Inc.",0.0,364153.0,0.0
1990-04,"Sun Country Airlines d/b/a MN Airlines",10811.0,0.0,0.0
1990-04,"TPI International Airways",0.0,729100.0,0.0
1990-04,"Tower Air Inc.",25979.0,0.0,0.0
1990-04,"Trans Continental Airlines",6494.0,6000.0,0.0
1990-04,"Trans World Airways LLC",274070.0,1.254252E7,2850449.0
1990-04,"Trans-Air-Link Corporation",0.0,1493464.0,0.0
1990-04,"US Airways Inc.",125285.0,1450502.0,478742.0
1990-04,"United Air Lines Inc.",314458.0,9379207.0,1512186.0
1990-04,"United Parcel Service",0.0,8000600.0,0.0
1990-04,"Universal Airlines Inc.",0.0,29160.0,0.0
1990-04,"Westair Airlines Inc.",1019.0,0.0,0.0
1990-04,"World Airways Inc.",0.0,2897941.0,0.0
1990-04,"Wrangler Aviation Inc.",0.0,99385.0,0.0
1990-05,"ATA Airlines d/b/a ATA",47398.0,0.0,0.0
1990-05,"Aerial Transit Company",0.0,1682416.0,0.0
1990-05,"Air Transport International",0.0,3033239.0,0.0
1990-05,"Alaska Airlines Inc.",24913.0,49763.0,10869.0
1990-05,"Aloha Airlines Inc.",176.0,96720.0,0.0
1990-05,"America West Airlines Inc.",8004.0,10247.0,35465.0
1990-05,"American Airlines Inc.",652527.0,1.8995213E7,2044700.0
1990-05,"Amerijet International",0.0,1331438.0,0.0
1990-05,"Arrow Air Inc.",0.0,6416381.0,0.0
1990-05,"Buffalo Airways Inc.",0.0,377717.0,0.0
1990-05,"Carnival Air Lines Inc.",28141.0,135643.0,0.0
1990-05,"Centurion Cargo Inc.",0.0,1.2563909E7,269534.0
1990-05,"Conner Air Lines Inc.",0.0,412684.0,0.0
1990-05,"Continental Air Lines Inc.",349615.0,1.3132244E7,806868.0
1990-05,"Delta Air Lines Inc.",352889.0,8814375.0,1166004.0
1990-05,"Eastern Air Lines Inc.",122006.0,633386.0,2371971.0
1990-05,"Evergreen International Inc.",0.0,2562390.0,0.0
1990-05,"Express One International Inc.",712.0,0.0,0.0
1990-05,"Federal Express Corporation",0.0,7.7456828E7,2262598.0
1990-05,"Flagship Express Services",0.0,6977223.0,0.0
1990-05,"Florida West Airlines Inc.",0.0,9503488.0,0.0
1990-05,"Hawaiian Airlines Inc.",8047.0,44643.0,4485.0
1990-05,"Horizon Air",15199.0,16628.0,326.0
1990-05,"Independent Air Inc.",3727.0,0.0,0.0
1990-05,"Key Airlines Inc.",16679.0,0.0,0.0
1990-05,"Kitty Hawk International",0.0,809276.0,0.0
1990-05,"Markair Inc.",0.0,121061.0,0.0
1990-05,"Midway Airlines Inc. (1)",24961.0,19788.0,0.0
1990-05,"Millon Air Inc.",0.0,2730488.0,0.0
1990-05,"North American Airlines",3273.0,0.0,0.0
1990-05,"Northwest Airlines Inc.",436107.0,3.449584E7,2975232.0
1990-05,"Pan American World Airways (1)",514931.0,2.4423485E7,4878157.0
1990-05,"Private Jet Expeditions",151.0,0.0,0.0
1990-05,"Rich International Airways",561.0,0.0,0.0
1990-05,"Southern Air Transport Inc.",0.0,419872.0,0.0
1990-05,"Sun Country Airlines d/b/a MN Airlines",894.0,0.0,0.0
1990-05,"TPI International Airways",0.0,485521.0,0.0
1990-05,"Tower Air Inc.",11163.0,0.0,0.0
1990-05,"Trans Continental Airlines",1669.0,45305.0,0.0
1990-05,"Trans World Airways LLC",321107.0,1.2654613E7,2943859.0
1990-05,"Trans-Air-Link Corporation",0.0,1410653.0,0.0
1990-05,"US Airways Inc.",140071.0,1369000.0,513816.0
1990-05,"United Air Lines Inc.",346380.0,1.0678197E7,1706275.0
1990-05,"United Parcel Service",0.0,1.0282E7,0.0
1990-05,"Universal Airlines Inc.",0.0,4752.0,0.0
1990-05,"Westair Airlines Inc.",559.0,0.0,0.0
1990-05,"World Airways Inc.",0.0,2368475.0,0.0
1990-05,"Wrangler Aviation Inc.",0.0,514811.0,0.0
1990-06,"ATA Airlines d/b/a ATA",81165.0,0.0,0.0
1990-06,"Aerial Transit Company",0.0,1691677.0,0.0
1990-06,"Air Transport International",0.0,3304542.0,0.0
1990-06,"Alaska Airlines Inc.",21723.0,57801.0,7371.0
1990-06,"Aloha Airlines Inc.",147.0,67177.0,0.0
1990-06,"America West Airlines Inc.",8472.0,11877.0,33470.0
1990-06,"American Airlines Inc.",707784.0,1.9837975E7,2039974.0
1990-06,"Amerijet International",0.0,442684.0,0.0
1990-06,"Arrow Air Inc.",0.0,7542883.0,0.0
1990-06,"Carnival Air Lines Inc.",25678.0,87504.0,0.0
1990-06,"Centurion Cargo Inc.",0.0,1.1585515E7,286284.0
1990-06,"Conner Air Lines Inc.",0.0,373743.0,0.0
1990-06,"Continental Air Lines Inc.",403176.0,1.3199369E7,862676.0
1990-06,"Delta Air Lines Inc.",368773.0,8786391.0,1118499.0
1990-06,"Eastern Air Lines Inc.",128991.0,582815.0,2404625.0
1990-06,"Emerald Airlines Inc.",571.0,0.0,0.0
1990-06,"Emery Worldwide Airlines",0.0,504532.0,0.0
1990-06,"Evergreen International Inc.",0.0,1694220.0,0.0
1990-06,"Express One International Inc.",27.0,0.0,0.0
1990-06,"Federal Express Corporation",0.0,8.3745078E7,2107832.0
1990-06,"Flagship Express Services",0.0,6220763.0,0.0
1990-06,"Florida West Airlines Inc.",0.0,7704236.0,0.0
1990-06,"Hawaiian Airlines Inc.",8140.0,70344.0,3200.0
1990-06,"Horizon Air",20124.0,31213.0,1800.0
1990-06,"Independent Air Inc.",6094.0,0.0,0.0
1990-06,"Key Airlines Inc.",21388.0,0.0,0.0
1990-06,"Kitty Hawk International",0.0,2614961.0,0.0
1990-06,"Markair Inc.",0.0,1575649.0,0.0
1990-06,"Midway Airlines Inc. (1)",22606.0,69720.0,0.0
1990-06,"Millon Air Inc.",0.0,2779467.0,0.0
1990-06,"North American Airlines",3382.0,0.0,0.0
1990-06,"Northwest Airlines Inc.",507824.0,3.5020377E7,2932984.0
1990-06,"Pan American World Airways (1)",586425.0,2.5203593E7,4709543.0
1990-06,"Private Jet Expeditions",66.0,0.0,0.0
1990-06,"Reeve Aleutian Airways Inc.",2.0,0.0,1260.0
1990-06,"Rich International Airways",0.0,0.0,0.0
1990-06,"Southern Air Transport Inc.",0.0,144464.0,0.0
1990-06,"Sun Country Airlines d/b/a MN Airlines",7080.0,0.0,0.0
1990-06,"TPI International Airways",0.0,82724.0,0.0
1990-06,"Tower Air Inc.",25830.0,0.0,0.0
1990-06,"Trans Continental Airlines",3249.0,17686.0,0.0
1990-06,"Trans World Airways LLC",425281.0,1.2350256E7,2894058.0
1990-06,"Trans-Air-Link Corporation",0.0,1338419.0,13506.0
1990-06,"US Airways Inc.",146836.0,1579701.0,490222.0
1990-06,"United Air Lines Inc.",419298.0,1.0648338E7,1865281.0
1990-06,"United Parcel Service",0.0,8181800.0,0.0
1990-06,"Universal Airlines Inc.",0.0,8150.0,0.0
1990-06,"Westair Airlines Inc.",2.0,0.0,0.0
1990-06,"World Airways Inc.",0.0,921395.0,0.0
1990-06,"Wrangler Aviation Inc.",0.0,659709.0,0.0
1990-07,"ATA Airlines d/b/a ATA",100365.0,0.0,0.0
1990-07,"Aerial Transit Company",0.0,1607967.0,0.0
1990-07,"Air Transport International",0.0,2845795.0,0.0
1990-07,"Alaska Airlines Inc.",22410.0,62043.0,6667.0
1990-07,"Aloha Airlines Inc.",161.0,60523.0,47.0
1990-07,"America West Airlines Inc.",8865.0,7051.0,22584.0
1990-07,"American Airlines Inc.",822047.0,2.0569492E7,2210609.0
1990-07,"Amerijet International",0.0,631864.0,0.0
1990-07,"Arrow Air Inc.",0.0,7269043.0,0.0
1990-07,"Carnival Air Lines Inc.",29443.0,82646.0,0.0
1990-07,"Centurion Cargo Inc.",0.0,1.0875925E7,303805.0
1990-07,"Conner Air Lines Inc.",0.0,421603.0,0.0
1990-07,"Continental Air Lines Inc.",508606.0,1.4077944E7,827485.0
1990-07,"Delta Air Lines Inc.",420279.0,8560633.0,1028451.0
1990-07,"Eastern Air Lines Inc.",115988.0,394452.0,1566342.0
1990-07,"Emerald Airlines Inc.",679.0,0.0,0.0
1990-07,"Emery Worldwide Airlines",0.0,496849.0,0.0
1990-07,"Evergreen International Inc.",0.0,2146960.0,0.0
1990-07,"Executive Airlines",38486.0,1406.0,5707.0
1990-07,"Express One International Inc.",462.0,0.0,0.0
1990-07,"Federal Express Corporation",0.0,9.0010888E7,1691231.0
1990-07,"Flagship Express Services",0.0,5306501.0,0.0
1990-07,"Florida West Airlines Inc.",0.0,8069357.0,0.0
1990-07,"Hawaiian Airlines Inc.",11603.0,58338.0,24838.0
1990-07,"Horizon Air",23211.0,21309.0,546.0
1990-07,"Independent Air Inc.",3799.0,0.0,0.0
1990-07,"Key Airlines Inc.",24803.0,0.0,0.0
1990-07,"Kitty Hawk International",0.0,3411861.0,0.0
1990-07,"Markair Inc.",0.0,10000.0,0.0
1990-07,"Midway Airlines Inc. (1)",23713.0,126166.0,0.0
1990-07,"Millon Air Inc.",0.0,842443.0,0.0
1990-07,"North American Airlines",3224.0,0.0,0.0
1990-07,"Northwest Airlines Inc.",534125.0,3.3553641E7,2890161.0
1990-07,"Pan American World Airways (1)",698954.0,2.4917889E7,4744417.0
1990-07,"Rich International Airways",802.0,0.0,0.0
1990-07,"Southern Air Transport Inc.",0.0,228424.0,0.0
1990-07,"Sun Country Airlines d/b/a MN Airlines",8395.0,0.0,0.0
1990-07,"Tower Air Inc.",46795.0,0.0,0.0
1990-07,"Trans Continental Airlines",7091.0,23219.0,0.0
1990-07,"Trans World Airways LLC",453433.0,1.2246302E7,2820947.0
1990-07,"Trans-Air-Link Corporation",0.0,1310213.0,0.0
1990-07,"US Airways Inc.",156334.0,1707887.0,452755.0
1990-07,"United Air Lines Inc.",457540.0,1.1400214E7,1879292.0
1990-07,"United Parcel Service",0.0,7546200.0,0.0
1990-07,"Universal Airlines Inc.",0.0,15554.0,0.0
1990-07,"World Airways Inc.",0.0,1214606.0,0.0
1990-07,"Wrangler Aviation Inc.",0.0,435671.0,0.0
1990-08,"ATA Airlines d/b/a ATA",102151.0,0.0,0.0
1990-08,"Aerial Transit Company",0.0,1476653.0,0.0
1990-08,"Air Transport International",0.0,2898176.0,0.0
1990-08,"Alaska Airlines Inc.",26379.0,72560.0,6839.0
1990-08,"Aloha Airlines Inc.",200.0,63585.0,54.0
1990-08,"America West Airlines Inc.",9834.0,10909.0,15865.0
1990-08,"American Airlines Inc.",918462.0,2.0507882E7,2566814.0
1990-08,"Amerijet International",0.0,911471.0,0.0
1990-08,"Arrow Air Inc.",0.0,7131116.0,0.0
1990-08,"Buffalo Airways Inc.",0.0,77000.0,0.0
1990-08,"Carnival Air Lines Inc.",28745.0,66263.0,0.0
1990-08,"Centurion Cargo Inc.",0.0,1.2998605E7,348861.0
1990-08,"Conner Air Lines Inc.",0.0,537347.0,0.0
1990-08,"Continental Air Lines Inc.",541301.0,1.4148207E7,850431.0
1990-08,"Delta Air Lines Inc.",438609.0,8613523.0,1104658.0
1990-08,"Eastern Air Lines Inc.",70997.0,234014.0,341364.0
1990-08,"Emerald Airlines Inc.",307.0,0.0,0.0
1990-08,"Emery Worldwide Airlines",0.0,260458.0,0.0
1990-08,"Evergreen International Inc.",0.0,902.0,0.0
1990-08,"Executive Airlines",35236.0,3194.0,5022.0
1990-08,"Express One International Inc.",128.0,0.0,0.0
1990-08,"Federal Express Corporation",0.0,5.6534275E7,794485.0
1990-08,"Flagship Express Services",0.0,4787678.0,0.0
1990-08,"Florida West Airlines Inc.",0.0,8500679.0,0.0
1990-08,"Hawaiian Airlines Inc.",13690.0,38091.0,26480.0
1990-08,"Horizon Air",26395.0,27025.0,414.0
1990-08,"Jet Fleet Intl. Airlines",27.0,0.0,0.0
1990-08,"Key Airlines Inc.",24795.0,0.0,0.0
1990-08,"Kitty Hawk International",0.0,2875774.0,0.0
1990-08,"Markair Inc.",5863.0,1573059.0,117961.0
1990-08,"Midway Airlines Inc. (1)",27365.0,121932.0,0.0
1990-08,"Millon Air Inc.",0.0,1969023.0,0.0
1990-08,"North American Airlines",3564.0,0.0,0.0
1990-08,"Northwest Airlines Inc.",588501.0,3.2504823E7,3153026.0
1990-08,"Pan American World Airways (1)",724424.0,2.1884444E7,5235051.0
1990-08,"Private Jet Expeditions",101.0,0.0,0.0
1990-08,"Rich International Airways",1415.0,0.0,0.0
1990-08,"Southern Air Transport Inc.",0.0,314037.0,0.0
1990-08,"Sun Country Airlines d/b/a MN Airlines",7530.0,0.0,0.0
1990-08,"Tower Air Inc.",46472.0,0.0,0.0
1990-08,"Trans Continental Airlines",8006.0,0.0,0.0
1990-08,"Trans World Airways LLC",471100.0,1.0358324E7,3323321.0
1990-08,"Trans-Air-Link Corporation",0.0,1332625.0,0.0
1990-08,"US Airways Inc.",177728.0,1568864.0,522649.0
1990-08,"United Air Lines Inc.",504193.0,1.1004466E7,1947272.0
1990-08,"United Parcel Service",0.0,6766700.0,0.0
1990-08,"Westair Airlines Inc.",5369.0,0.0,0.0
1990-08,"World Airways Inc.",971.0,1234464.0,0.0
1990-08,"Wrangler Aviation Inc.",0.0,414754.0,0.0
1990-09,"ATA Airlines d/b/a ATA",60758.0,0.0,0.0
1990-09,"Aerial Transit Company",0.0,1283311.0,0.0
1990-09,"Air Transport International",0.0,2739441.0,0.0
1990-09,"Alaska Airlines Inc.",16467.0,114216.0,9753.0
1990-09,"Aloha Airlines Inc.",101.0,47573.0,148.0
1990-09,"America West Airlines Inc.",6848.0,6975.0,14682.0
1990-09,"American Airlines Inc.",722537.0,2.1280919E7,2525929.0
1990-09,"Amerijet International",0.0,634944.0,0.0
1990-09,"Arrow Air Inc.",0.0,6072749.0,0.0
1990-09,"Buffalo Airways Inc.",0.0,377717.0,0.0
1990-09,"Carnival Air Lines Inc.",20163.0,24278.0,0.0
1990-09,"Centurion Cargo Inc.",0.0,1.3847301E7,310641.0
1990-09,"Conner Air Lines Inc.",0.0,516214.0,0.0
1990-09,"Continental Air Lines Inc.",385463.0,1.4064771E7,774529.0
1990-09,"Delta Air Lines Inc.",334762.0,9493703.0,1060369.0
1990-09,"Eastern Air Lines Inc.",48566.0,170534.0,315355.0
1990-09,"Emerald Airlines Inc.",365.0,0.0,0.0
1990-09,"Emery Worldwide Airlines",0.0,720278.0,0.0
1990-09,"Evergreen International Inc.",0.0,2411640.0,0.0
1990-09,"Executive Airlines",23361.0,14.0,7872.0
1990-09,"Federal Express Corporation",0.0,8.2837399E7,1930071.0
1990-09,"Flagship Express Services",0.0,6160856.0,0.0
1990-09,"Florida West Airlines Inc.",0.0,7679669.0,0.0
1990-09,"Hawaiian Airlines Inc.",4993.0,41371.0,20866.0
1990-09,"Horizon Air",21355.0,29187.0,2525.0
1990-09,"Key Airlines Inc.",17877.0,0.0,0.0
1990-09,"Kitty Hawk International",0.0,1141935.0,0.0
1990-09,"Midway Airlines Inc. (1)",20767.0,86769.0,0.0
1990-09,"Millon Air Inc.",0.0,2695511.0,0.0
1990-09,"North American Airlines",1691.0,0.0,0.0
1990-09,"Northwest Airlines Inc.",450583.0,3.4651604E7,2946310.0
1990-09,"Pan American World Airways (1)",568795.0,2.194931E7,5715473.0
1990-09,"Private Jet Expeditions",54.0,0.0,0.0
1990-09,"Rich International Airways",1756.0,0.0,0.0
1990-09,"Southern Air Transport Inc.",0.0,258740.0,0.0
1990-09,"Sun Country Airlines d/b/a MN Airlines",2483.0,0.0,0.0
1990-09,"Tower Air Inc.",23287.0,0.0,0.0
1990-09,"Trans Continental Airlines",4771.0,25034.0,0.0
1990-09,"Trans World Airways LLC",350625.0,1.1948337E7,3444487.0
1990-09,"Trans-Air-Link Corporation",0.0,1379436.0,0.0
1990-09,"US Airways Inc.",140815.0,1750201.0,538263.0
1990-09,"United Air Lines Inc.",412618.0,1.2278316E7,2051355.0
1990-09,"United Parcel Service",0.0,8168200.0,0.0
1990-09,"Westair Airlines Inc.",5.0,0.0,0.0
1990-09,"World Airways Inc.",0.0,966687.0,0.0
1990-09,"Wrangler Aviation Inc.",0.0,360183.0,0.0
1990-10,"ATA Airlines d/b/a ATA",27757.0,0.0,0.0
1990-10,"Aerial Transit Company",0.0,1537445.0,0.0
1990-10,"Air Transport International",0.0,2968030.0,0.0
1990-10,"Alaska Airlines Inc.",33624.0,52160.0,17444.0
1990-10,"Aloha Airlines Inc.",99.0,30901.0,52.0
1990-10,"America West Airlines Inc.",6962.0,5222.0,17394.0
1990-10,"American Airlines Inc.",733832.0,2.4440413E7,2784337.0
1990-10,"Amerijet International",0.0,824601.0,0.0
1990-10,"Arrow Air Inc.",0.0,7920528.0,0.0
