(DU,2/01/1992,10690873)
(DU,10/01/1994,10904721)
(IU,8/01/1993,8519618)
(IF,11/01/1993,8879201)
(DU,1/01/1990,12459930)
(IU,6/01/1993,8690927)
(IF,5/01/1993,8689559)
(IF,1/01/1993,10634956)
(IU,8/01/1991,7211499)
(DU,2/01/1994,11512354)
(IU,12/01/1991,7939980)
(IU,6/01/1990,7512487)
(DU,3/01/1993,11233436)
(IU,3/01/1993,8485233)
(IF,6/01/1990,10146472)
(DU,12/01/1994,11912249)
(DU,8/01/1993,10479524)
(DU,10/01/1993,11182988)
(IU,2/01/1990,7330945)
(IF,11/01/1992,10371761)
(DU,5/01/1993,10508665)
(IF,3/01/1992,9866941)
(IF,12/01/1993,9469514)
(IF,7/01/1992,10932897)
(DF,12/01/1992,2298)
(IF,2/01/1991,8376067)
(IU,5/01/1991,6840858)
(IF,8/01/1990,9997871)
(IF,10/01/1994,9521871)
(IU,7/01/1991,7139302)
(IF,12/01/1994,9787814)
(DU,2/01/1991,11285007)
(IF,4/01/1994,8943027)
(IF,8/01/1994,9309148)
(IF,12/01/1992,10997240)
(DU,7/01/1994,10724137)
(DU,6/01/1994,11600668)
(IU,4/01/1992,7950619)
(IF,10/01/1990,9612371)
(DU,1/01/1993,11854501)
(DU,4/01/1993,12477796)
(DU,9/01/1992,12781885)
(DU,11/01/1990,10912200)
(DU,12/01/1990,13255264)
(IU,6/01/1994,9183751)
(IU,11/01/1990,6881044)
(IF,1/01/1990,8915091)
(IU,10/01/1994,8356427)
(IU,1/01/1994,8918008)
(IU,12/01/1992,8556056)
(IF,6/01/1993,8715397)
(IF,5/01/1992,10021593)
(IU,2/01/1991,6908198)
(DU,3/01/1992,10894702)
(IF,4/01/1991,9126098)
(DU,11/01/1993,10929055)
(IF,11/01/1994,9316101)
(IF,9/01/1991,9521867)
(DU,12/01/1993,13153756)
(DU,8/01/1992,10626169)
(DU,11/01/1994,10312214)
(IF,1/01/1992,9671622)
(IU,8/01/1992,8993507)
(IF,10/01/1993,8981108)
(IU,3/01/1992,7702390)
(IF,8/01/1991,10039654)
(IF,9/01/1990,9535596)
(DU,10/01/1992,10887700)
(IF,11/01/1991,9617300)
(IF,7/01/1991,10645560)
(DU,6/01/1990,12265017)
(IU,4/01/1993,8982559)
(DU,7/01/1991,10477535)
(IU,5/01/1992,8009820)
(IF,6/01/1992,10112365)
(IU,6/01/1991,7030745)
(IU,10/01/1991,7269959)
(IF,3/01/1993,9074464)
(IF,4/01/1990,9961836)
(IF,9/01/1993,8858882)
(IU,2/01/1993,8357896)
(IU,7/01/1992,9053418)
(IU,9/01/1991,7480705)
(DU,9/01/1991,11878399)
(IF,2/01/1990,9657546)
(IF,12/01/1991,9855460)
(IU,12/01/1990,7615624)
(IU,2/01/1992,7710518)
(DU,1/01/1992,11815565)
(DU,11/01/1991,10389934)
(DU,4/01/1992,11010244)
(IF,5/01/1991,9140258)
(IU,9/01/1994,8586939)
(IF,4/01/1993,8795072)
(IU,12/01/1993,8853917)
(IF,2/01/1994,8976810)
(IU,10/01/1999,9224388)
(IU,4/01/1999,9818314)
(DF,9/01/1997,4440)
(IF,4/01/1999,9254819)
(IU,7/01/1999,9213832)
(DU,6/01/1996,11671108)
(IF,11/01/1995,8544182)
(IF,2/01/1998,8951908)
(DU,10/01/1995,10478019)
(DU,3/01/1997,10033111)
(DF,4/01/1999,9980)
(DU,11/01/1995,9443516)
(DU,2/01/1996,10693825)
(IU,2/01/1999,9255438)
(IF,5/01/1997,9077012)
(DF,10/01/1997,4495)
(IU,3/01/1995,8330667)
(IF,10/01/1999,9302449)
(IF,6/01/1999,9435065)
(IU,11/01/1999,8832953)
(IU,8/01/1995,8395623)
(IU,7/01/1995,8628038)
(IU,3/01/1998,9685363)
(IU,9/01/1997,9966632)
(DU,12/01/1996,11355075)
(DU,11/01/1998,9716089)
(DU,1/01/1998,10978021)
(DF,1/01/1997,5857)
(DU,9/01/1995,10979654)
(DF,8/01/1999,3892)
(IF,12/01/1998,9520669)
(DU,3/01/1995,10206240)
(DU,7/01/1996,10073741)
(DF,11/01/1996,6328)
(IU,8/01/1999,9288902)
(IF,8/01/1997,9230012)
(DF,4/01/1996,845)
(DU,6/01/1999,11640502)
(IU,12/01/1998,9473352)
(DU,5/01/1997,9870892)
(DU,4/01/1999,11539934)
(DU,12/01/1997,11653060)
(IU,6/01/1997,10019300)
(IU,10/01/1996,8842802)
(IF,2/01/1995,9038786)
(IF,11/01/1998,8966610)
(DF,12/01/1999,4089)
(IF,10/01/1997,8974733)
(DF,3/01/1997,1987)
(IU,2/01/1998,9644901)
(DF,7/01/1998,6477)
(IU,1/01/1997,9203613)
(IF,1/01/1995,9537169)
(IU,5/01/1998,9499859)
(DU,9/01/1998,10956809)
(IF,3/01/1998,9610062)
(IU,9/01/1996,9426403)
(IU,3/01/1999,9604292)
(IF,6/01/1995,9699900)
(DF,5/01/1998,4163)
(IF,12/01/1999,9226615)
(IU,10/01/1998,9411287)
(DF,1/01/1999,2325)
(IF,5/01/1998,9209634)
(DU,10/01/1998,10842497)
(IU,7/01/1998,9672840)
(DF,10/01/1998,27325)
(DU,8/01/1996,10019283)
(DU,2/01/1997,10382552)
(DF,12/01/1997,11404)
(IU,4/01/1997,8764907)
(DU,9/01/1999,11703771)
(IF,4/01/1996,8986816)
(DF,7/01/1996,7075)
(DF,1/01/1996,2730)
(DU,7/01/1998,10155620)
(IF,4/01/1995,9914127)
(IU,12/01/1995,8840510)
(DU,1/01/1995,11451328)
(IF,3/01/1997,9406591)
(DU,11/01/1996,9726669)
(DU,5/01/1999,10797654)
(DU,4/01/1995,10551716)
(DU,12/01/1995,11169333)
(IU,2/01/1995,8214363)
(IF,1/01/1998,9368157)
(DU,5/01/1998,10155856)
(IF,9/01/1995,9352822)
(DU,8/01/1998,9758978)
(DU,6/01/1997,11373275)
(IF,8/01/1996,9331015)
(IF,5/01/1995,9372116)
(IU,1/01/1998,9892660)
(IF,8/01/1995,9644831)
(IF,7/01/1996,9413481)
(DU,12/01/1998,11661998)
(IU,12/01/1999,9567392)
(IU,4/01/1998,9931783)
(DU,7/01/1999,11195620)
(DU,1/01/1999,11782675)
(DF,11/01/1995,5325)
(IF,1/01/1999,9370710)
(IU,11/01/1996,8734252)
(IU,5/01/1997,9250843)
(IF,12/01/1995,9033800)
(IU,10/01/1995,7974649)
(DF,2/01/1999,1958)
(DF,10/01/1999,3009)
(IU,6/01/1996,9224965)
(DF,4/01/1997,1987)
(DU,6/01/1998,10826251)
(DF,3/01/1996,2412)
(DF,8/01/1996,1987)
(DF,6/01/1997,1987)
(IF,11/01/1999,8827589)
(DU,4/01/1998,11128612)
(IU,8/01/1998,9660490)
(DF,9/01/1998,12082)
(DU,8/01/1997,9876616)
(IU,1/01/1995,8588023)
(DU,1/01/1996,10876862)
(IU,6/01/1999,9228270)
(IU,11/01/1995,7938229)
(DF,12/01/1996,1987)
(IU,7/01/1997,9597376)
(IF,4/01/1997,9085576)
(IU,5/01/1996,8579810)
(IF,7/01/1997,9513500)
(IF,1/01/1997,9458763)
(IF,9/01/1996,8930216)
(IF,3/01/1995,9840076)
(IF,6/01/1996,8842534)
(DF,5/01/1999,2508)
(IU,2/01/1996,8459812)
(IU,11/01/1997,9205435)
(DF,11/01/1997,6782)
(DU,8/01/1999,10291375)
(DF,7/01/1997,4232)
(DU,10/01/1997,10531903)
(DF,2/01/1998,6928)
(DU,3/01/1999,10018846)
(DF,11/01/1999,2134)
(IF,11/01/1996,9175815)
(DU,7/01/1997,10171716)
(IU,12/01/1996,9093072)
(DU,4/01/1997,11081457)
(DF,10/01/1995,19518)
(DU,9/01/1996,11569367)
(IF,7/01/1995,9209121)
(DF,8/01/1997,2508)
(IF,6/01/1997,9302711)
(IU,5/01/1995,8195828)
(DF,9/01/1995,11036)
(IU,8/01/1997,9649205)
(IF,8/01/1999,9272865)
(IF,9/01/1999,9311943)
(DF,11/01/1998,5990)
(IF,5/01/1996,8801308)
(DU,11/01/1997,9677131)
(DU,2/01/1998,10133484)
(IF,2/01/1997,9241460)
(DU,5/01/1995,9555355)
(IF,12/01/1996,9567983)
(IU,6/01/1995,8843009)
(IU,3/01/1997,9688170)
(IU,4/01/1995,8090138)
(IU,1/01/1999,9489532)
(DF,6/01/1998,7399)
(IU,10/01/1997,9505188)
(IU,9/01/1995,9040824)
(DF,4/01/1998,2493)
(IF,10/01/1995,8941767)
(IF,2/01/1999,8859347)
(DF,12/01/1998,3680)
(DU,10/01/1996,10659941)
(DU,12/01/1999,11734503)
(DU,2/01/1999,10518107)
(IU,9/01/1998,9739212)
(IU,9/01/1999,9754071)
(IF,10/01/1998,9543377)
(IF,12/01/1997,9501803)
(IF,11/01/1997,8685414)
(DU,3/01/1998,9426702)
(DU,1/01/1997,11428417)
(DU,2/01/1995,11101349)
(IU,8/01/1996,9230105)
(IU,11/01/1998,8774543)
(DU,6/01/1995,11140185)
(IF,4/01/1998,9453224)
(IF,5/01/1999,9137315)
(DF,2/01/1997,7079)
(DU,11/01/1999,10147119)
(IF,9/01/1997,8983639)
(IF,7/01/1998,9498863)
(IF,3/01/1999,9419109)
(IU,6/01/1998,9546894)
(IF,10/01/1996,9066304)
(DF,8/01/1998,3974)
(DF,3/01/1998,7611)
(DU,4/01/1996,11006175)
(DF,12/01/1995,5373)
(IF,3/01/1996,8932179)
(DU,9/01/1997,11619580)
(DF,1/01/1998,8383)
(IU,12/01/1997,10015893)
(IF,6/01/1998,9401926)
(IF,2/01/1996,8898209)
(DU,3/01/1996,10020040)
(DU,7/01/1995,9819662)
(IF,9/01/1998,9495313)
(DU,8/01/1995,9659762)
(DF,6/01/1999,0)
(IU,1/01/1996,8667942)
(DU,5/01/1996,9844136)
(IF,1/01/1996,9145159)
(DF,9/01/1996,4189)
(IU,5/01/1999,8454730)
(IF,7/01/1999,9294901)
(IF,8/01/1998,9538399)
(IU,3/01/1996,8644858)
(IU,4/01/1996,8220334)
(IU,2/01/1997,9148091)
(DU,10/01/1999,10865832)
(DF,5/01/1996,2488)
(IU,7/01/1996,9293349)
(IU,12/01/2001,8556761)
(DU,11/01/2003,14971715)
(DU,2/01/2004,15898323)
(DU,6/01/2003,16111309)
(IU,11/01/2002,8681170)
(DF,10/01/2001,1761)
(DU,3/01/2003,14856743)
(DF,7/01/2003,1706)
(IF,8/01/2003,6654119)
(IF,10/01/2002,7152949)
(DF,1/01/2004,19320)
(DU,4/01/2004,16746934)
(DU,10/01/2001,10710231)
(DU,2/01/2000,11003232)
(DU,5/01/2000,11360696)
(IU,1/01/2002,8707959)
(IF,1/01/2002,7761815)
(DF,8/01/2004,2584)
(IU,5/01/2003,8106504)
(IU,3/01/2003,8860421)
(IF,11/01/2001,7923451)
(DF,2/01/2004,27283)
(IF,7/01/2001,8921138)
(IU,5/01/2002,9016095)
(DF,10/01/2003,5871)
(IU,9/01/2002,8407729)
(IU,11/01/2004,8627061)
(DF,11/01/2003,7697)
(DU,7/01/2000,11249007)
(IU,11/01/2001,7804641)
(IU,1/01/2003,9025639)
(DF,1/01/2000,1489)
(DU,6/01/2000,11911036)
(IF,5/01/2004,6967577)
(IU,4/01/2003,8701241)
(DU,8/01/2004,16512412)
(IU,6/01/2000,9375570)
(IF,6/01/2001,8836381)
(DU,12/01/2004,17737643)
(IU,8/01/2004,9044876)
(DF,5/01/2001,5634)
(IF,12/01/2002,6931922)
(IU,10/01/2003,8661931)
(DU,11/01/2000,11350710)
(IU,7/01/2004,8840546)
(DU,10/01/2004,17400059)
(DF,3/01/2001,6716)
(IF,4/01/2002,7872826)
(DU,8/01/2000,10958332)
(DF,4/01/2002,7568)
(DU,1/01/2002,12534157)
(IU,2/01/2002,8707943)
(IF,8/01/2002,7068671)
(DF,9/01/2002,3699)
(IF,5/01/2000,8883394)
(IU,6/01/2004,8781157)
(IF,3/01/2001,9093657)
(DU,3/01/2004,15609678)
(IF,7/01/2004,7257244)
(IU,3/01/2001,10189359)
(IU,8/01/2000,10297863)
(DU,9/01/2000,12189641)
(IF,12/01/2004,7024852)
(IF,10/01/2003,6958808)
(IU,5/01/2004,8389426)
(DU,3/01/2000,10803178)
(DU,5/01/2004,15849059)
(DU,6/01/2004,16708024)
(DF,2/01/2000,3709)
(IF,7/01/2000,9069651)
(DF,6/01/2001,7154)
(IF,2/01/2004,6725801)
(DF,10/01/2004,2741)
(DF,7/01/2004,2508)
(IF,4/01/2003,6983068)
(IF,9/01/2001,8757359)
(DU,12/01/2003,17087224)
(DU,4/01/2003,15793104)
(IF,1/01/2000,9012413)
(DF,10/01/2000,501)
(IU,1/01/2001,9926588)
(DF,1/01/2001,5024)
(IU,12/01/2000,9964934)
(DF,12/01/2004,10321)
(IU,12/01/2003,9321947)
(DU,10/01/2000,11980692)
(DU,5/01/2001,12001466)
(DU,12/01/2002,16716155)
(IU,8/01/2003,8733607)
(DU,4/01/2000,11457580)
(DF,11/01/2002,6009)
(DF,3/01/2000,4366)
(IU,10/01/2004,8711231)
(DU,8/01/2003,15206040)
(DF,8/01/2001,1400)
(IF,12/01/2001,7936897)
(IU,7/01/2003,8430988)
(IU,4/01/2002,9506702)
(IU,6/01/2001,10039745)
(IU,1/01/2004,8741095)
(IF,11/01/2000,8807985)
(DU,2/01/2001,12595419)
(DF,6/01/2002,2600)
(DU,7/01/2004,16206510)
(DF,4/01/2003,8895)
(DU,9/01/2004,17327831)
(DF,12/01/2000,5435)
(DF,9/01/2003,4188)
(IU,5/01/2000,9800132)
(DU,9/01/2001,13546488)
(DF,5/01/2002,4202)
(IU,2/01/2000,8975362)
(DU,1/01/2003,16125578)
(IF,6/01/2004,7169488)
(IF,3/01/2002,7996980)
(IF,5/01/2003,6787731)
(IU,7/01/2001,9827729)
(IU,9/01/2001,10021650)
(IU,3/01/2000,9547854)
(IF,7/01/2003,6972846)
(DU,7/01/2003,14406249)
(DF,4/01/2001,5171)
(DF,6/01/2000,0)
(DF,8/01/2002,1902)
(DF,1/01/2002,6058)
(DF,12/01/2002,27964)
(IF,10/01/2000,8987760)
(DU,8/01/2002,11701585)
(DF,11/01/2000,6503)
(DU,1/01/2000,11763527)
(DU,3/01/2001,12147129)
(IF,1/01/2004,6894479)
(IF,2/01/2003,7004203)
(IU,2/01/2001,9698600)
(IU,6/01/2002,9093655)
(IF,9/01/2004,7227222)
(IF,10/01/2004,7151454)
(DF,12/01/2003,12444)
(IU,10/01/2000,9836074)
(DF,5/01/2000,2197)
(DF,4/01/2004,992)
(DU,2/01/2002,12336509)
(DF,7/01/2000,4665)
(IU,4/01/2001,10056189)
(DU,6/01/2001,13088311)
(IU,9/01/2003,8726504)
(DU,11/01/2004,16069095)
(DU,1/01/2004,17398653)
(IU,5/01/2001,9449027)
(DF,10/01/2002,12419)
(IF,2/01/2002,7440044)
(DU,5/01/2003,14609274)
(DF,2/01/2003,4684)
(IF,1/01/2001,8800912)
(IU,12/01/2004,9238601)
(IU,8/01/2002,8147829)
(DU,7/01/2002,12019722)
(IU,11/01/2003,8406227)
(IF,4/01/2004,6946345)
(DU,11/01/2001,10335790)
(IF,6/01/2000,9128081)
(IU,2/01/2004,8569476)
(DF,7/01/2001,7328)
(IF,6/01/2003,6820846)
(IF,3/01/2003,7179522)
(DF,5/01/2003,4790)
(IU,10/01/2001,8002958)
(IF,9/01/2003,6922471)
(IU,7/01/2002,8121877)
(DU,10/01/2002,15488671)
(DF,6/01/2004,3363)
(IF,5/01/2002,7912498)
(DU,2/01/2003,15679897)
(DF,3/01/2003,15961)
(IF,4/01/2000,9041489)
(IF,12/01/2000,8986012)
(DU,12/01/2001,11804896)
(IU,1/01/2000,9481172)
(IF,11/01/2004,6981791)
(DU,9/01/2003,16174021)
(DU,4/01/2001,11970843)
(IF,8/01/2000,9057633)
(DF,9/01/2004,7126)
(IF,7/01/2002,6993959)
(DU,8/01/2001,12460702)
(DU,1/01/2001,13454789)
(DF,6/01/2003,2874)
(IU,4/01/2004,8830389)
(DF,8/01/2003,4257)
(IF,5/01/2001,8511770)
(DF,12/01/2001,14554)
(IF,3/01/2004,6968436)
(IF,10/01/2001,8388447)
(DF,4/01/2000,3398)
(IU,2/01/2003,8792278)
(IF,8/01/2004,7307327)
(DF,5/01/2004,4855)
(DU,3/01/2002,12290525)
(IU,4/01/2000,9870392)
(IF,1/01/2003,7076743)
(DF,1/01/2003,13745)
(DU,11/01/2002,14282215)
(IF,11/01/2002,6903636)
(IU,9/01/2000,9816160)
(DF,11/01/2001,7659)
(DU,6/01/2002,14658543)
(IF,2/01/2000,8973142)
(IU,3/01/2004,8874001)
(DF,2/01/2002,10097)
(IF,9/01/2000,8970131)
(IF,8/01/2001,8861090)
(IF,6/01/2002,8101127)
(IU,6/01/2003,8661456)
(IU,12/01/2002,9352473)
(DF,7/01/2002,4602)
(IF,4/01/2001,8806278)
(IU,3/01/2002,8805884)
(IU,9/01/2004,8995018)
(DU,4/01/2002,13468077)
(IU,8/01/2001,9699232)
(DU,7/01/2001,12428148)
(IU,11/01/2000,9361183)
(DU,5/01/2002,12607092)
(IF,12/01/2003,6824894)
(IF,11/01/2003,6922330)
(IF,3/01/2000,9272126)
(DF,3/01/2004,17595)
(IF,2/01/2001,8602425)
(DU,12/01/2000,12837018)
(IF,9/01/2002,6970576)
(DU,9/01/2002,12906803)
(DU,10/01/2003,15997270)
(DF,9/01/2001,5702)
(DF,11/01/2004,7915)
(DF,3/01/2002,16238)
(IU,10/01/2002,9087347)
(IU,7/01/2000,9865583)
(DU,4/01/2008,16352062)
(IF,8/01/2007,7574379)
(IF,11/01/2007,7217394)
(IU,11/01/2009,8402009)
(IU,7/01/2006,9827062)
(DF,9/01/2005,9530)
(IU,6/01/2007,10355026)
(IF,3/01/2005,7147207)
(DU,5/01/2005,15930431)
(DU,11/01/2009,14969123)
(IF,6/01/2008,8068341)
(IU,12/01/2006,10298855)
(DF,1/01/2009,16726)
(IF,5/01/2007,7611200)
(DU,2/01/2009,14236788)
(DU,9/01/2006,17334973)
(DF,12/01/2008,30392)
(DU,8/01/2005,16992020)
(DF,3/01/2009,23098)
(DU,12/01/2009,16050906)
(DF,9/01/2009,13529)
(IF,3/01/2009,6773930)
(IU,8/01/2008,9485831)
(IU,8/01/2005,9502554)
(DU,9/01/2009,14514211)
(DF,2/01/2009,21670)
(DF,3/01/2005,11187)
(DF,8/01/2005,8404)
(DF,8/01/2007,36914)
(IU,9/01/2009,8174690)
(DF,4/01/2006,7504)
(DU,9/01/2005,16238136)
(IF,12/01/2007,7194856)
(DF,12/01/2009,18756)
(DU,11/01/2006,15674933)
(IF,1/01/2006,7343882)
(IF,7/01/2008,7316050)
(DF,12/01/2005,22525)
(IU,3/01/2007,9889809)
(DF,2/01/2008,8401)
(DU,3/01/2008,16745458)
(DU,1/01/2007,16260173)
(DF,1/01/2005,855)
(IF,9/01/2009,6725303)
(IU,2/01/2005,9141516)
(DU,6/01/2005,17538247)
(IU,9/01/2005,9164557)
(DF,5/01/2005,9080)
(DF,11/01/2007,9945)
(DF,10/01/2008,12135)
(DU,5/01/2009,14799181)
(IU,10/01/2005,8872897)
(IU,4/01/2006,9549828)
(IF,9/01/2005,7519185)
(DU,7/01/2005,16161570)
(DU,10/01/2008,14437060)
(DU,2/01/2005,16216077)
(DF,6/01/2006,7324)
(IF,4/01/2006,7241233)
(DF,5/01/2006,5664)
(IF,9/01/2008,7197574)
(DU,9/01/2007,17381440)
(DF,12/01/2007,23112)
(DU,4/01/2007,16968704)
(IF,2/01/2009,6658871)
(IU,8/01/2009,8698100)
(DF,2/01/2005,1247)
(IU,11/01/2008,8667669)
(IF,7/01/2005,7448422)
(IF,12/01/2008,6894564)
(IU,9/01/2006,9723100)
(IF,5/01/2008,7878897)
(DF,7/01/2009,855)
(IF,3/01/2008,7037614)
(IU,3/01/2006,9209957)
(IF,10/01/2009,6759303)
(DU,3/01/2007,16677316)
(IF,6/01/2005,7224448)
(IU,7/01/2007,10037779)
(IF,1/01/2005,7322003)
(IU,2/01/2008,9597034)
(DF,4/01/2007,24129)
(DF,1/01/2006,21959)
(DU,8/01/2007,16937421)
(IF,10/01/2008,7118072)
(DU,10/01/2005,16110329)
(IU,1/01/2006,8989600)
(IU,10/01/2009,8304023)
(IU,2/01/2009,8628293)
(DU,12/01/2007,17832661)
(DF,10/01/2009,46185)
(DU,1/01/2006,15712845)
(DF,8/01/2006,13965)
(IU,5/01/2007,9716638)
(DF,9/01/2008,7272)
(DF,3/01/2006,23444)
(IU,12/01/2007,10174963)
(DU,2/01/2008,16325469)
(DF,11/01/2006,32093)
(DU,10/01/2009,14409615)
(DU,11/01/2007,16929411)
(DU,5/01/2008,15907260)
(DF,6/01/2005,9611)
(IF,2/01/2008,7239613)
(DU,6/01/2008,16490500)
(IF,7/01/2009,6839635)
(IU,6/01/2005,9784999)
(IF,8/01/2006,7615688)
(IU,10/01/2008,8830799)
(IU,5/01/2009,8331277)
(IF,4/01/2009,6918546)
(DF,7/01/2005,2508)
(DU,7/01/2008,15898868)
(IF,9/01/2007,7577159)
(DF,5/01/2009,11901)
(IF,11/01/2005,7102234)
(IF,12/01/2009,6659199)
(DF,3/01/2007,31108)
(DF,11/01/2005,23152)
(IU,4/01/2005,9361328)
(IF,11/01/2008,6898878)
(IU,6/01/2009,8889670)
(IU,5/01/2005,9284108)
(IF,8/01/2005,7551319)
(IF,7/01/2006,7531688)
(DF,2/01/2006,19250)
(IF,6/01/2006,7451184)
(IF,1/01/2009,6880340)
(DF,10/01/2005,18633)
(IU,1/01/2007,9605487)
(IU,11/01/2006,9340394)
(IF,8/01/2009,6757822)
(IU,2/01/2007,9561331)
(DF,5/01/2007,23201)
(IU,7/01/2008,9731440)
(DF,9/01/2007,31116)
(IU,3/01/2005,9325301)
(DU,3/01/2006,14864844)
(DU,1/01/2009,15394192)
(DF,1/01/2007,14009)
(DU,10/01/2006,16302908)
(IU,1/01/2005,9311543)
(DF,8/01/2009,382)
(DU,6/01/2007,17549220)
(IU,9/01/2007,9948315)
(DF,4/01/2008,10547)
(DF,6/01/2009,855)
(DU,8/01/2008,16626059)
(IF,3/01/2006,7592061)
(IU,8/01/2006,9539279)
(DU,12/01/2006,17698157)
(DU,5/01/2007,15788114)
(IU,4/01/2008,9836533)
(IU,10/01/2007,9564442)
(DF,10/01/2006,13448)
(IU,12/01/2008,8904386)
(DU,7/01/2007,15839278)
(DU,2/01/2007,16655322)
(IF,8/01/2008,7181934)
(IU,11/01/2007,9606449)
(DF,7/01/2008,4793)
(IF,12/01/2005,7373571)
(DF,11/01/2009,27302)
(IF,2/01/2007,7445026)
(IF,10/01/2007,7503759)
(IF,1/01/2008,7252240)
(IF,11/01/2006,7345061)
(IU,6/01/2006,9602835)
(IF,6/01/2007,7608503)
(DF,9/01/2006,7390)
(DU,6/01/2009,15863376)
(DF,3/01/2008,18528)
(IF,4/01/2008,7752824)
(IF,2/01/2005,7122966)
(IU,2/01/2006,8817989)
(IF,9/01/2006,7627537)
(IF,5/01/2006,7303088)
(IF,6/01/2009,6735397)
(DF,10/01/2007,34753)
(IU,5/01/2006,9101762)
(DU,7/01/2009,14397781)
(DU,11/01/2008,15099048)
(DU,4/01/2005,16384672)
(IU,7/01/2005,9451111)
(IU,3/01/2009,9238772)
(IU,11/01/2005,8394060)
(DF,6/01/2007,23501)
(DU,1/01/2005,17244001)
(IU,5/01/2008,9240041)
(IU,6/01/2008,9967917)
(DF,4/01/2005,3869)
(IF,7/01/2007,7657103)
(DF,2/01/2007,13696)
(DU,7/01/2006,15270677)
(IF,12/01/2006,7233653)
(IF,10/01/2005,7374963)
(IU,1/01/2008,9947404)
(DU,8/01/2006,15752664)
(DU,4/01/2009,14342585)
(DF,8/01/2008,2750)
(IF,3/01/2007,7370286)
(IU,7/01/2009,8730504)
(DU,12/01/2008,15691402)
(IF,1/01/2007,7284840)
(IF,5/01/2009,6690352)
(DF,12/01/2006,15402)
(DU,8/01/2009,16092601)
(IU,12/01/2009,8566779)
(DF,11/01/2008,9633)
(DU,2/01/2006,15210675)
(DU,10/01/2007,16004855)
(DU,9/01/2008,15105392)
(DU,12/01/2005,16476711)
(DU,1/01/2008,17120515)
(IU,3/01/2008,10044229)
(DU,3/01/2009,14799828)
(DU,6/01/2006,16252837)
(IF,2/01/2006,7250352)
(IF,4/01/2005,7029903)
(IF,5/01/2005,7195361)
(DF,7/01/2006,9719)
(IU,8/01/2007,10344598)
(IU,10/01/2006,9796621)
(IU,4/01/2007,10164225)
(DF,7/01/2007,21921)
(IU,9/01/2008,8849016)
(DU,11/01/2005,15169486)
(DF,1/01/2008,8365)
(DF,4/01/2009,22455)
(IU,12/01/2005,8929733)
(DU,4/01/2006,15460351)
(IF,10/01/2006,7509714)
(IF,4/01/2007,7418775)
(IF,11/01/2009,6447715)
(DU,5/01/2006,15152576)
(IU,4/01/2009,8881049)
(DU,3/01/2005,15835249)
(IU,1/01/2009,8866309)
(IF,5/01/2011,7120454)
(DU,9/01/2012,16252168)
