(DF,2011-1,2316)
(DU,2013-11,50749286)
(IU,2010-4,7020477)
(DF,2012-2,2628)
(DU,2011-1,46501374)
(IU,2012-1,7309185)
(IF,2014-7,8842397)
(DF,2010-4,761)
(IF,2011-6,6627859)
(IU,2011-5,7773669)
(DU,2011-9,51267467)
(IF,2012-12,6635457)
(DF,2013-12,1426)
(DU,2012-3,56418460)
(DU,2014-5,58046591)
(IU,2014-3,8668768)
(IU,2012-8,9068288)
(IU,2013-6,9046899)
(DU,2014-4,55403320)
(IU,2012-10,7057687)
(DF,2014-7,476)
(DF,2012-11,569)
(IF,2014-3,7150217)
(DF,2010-10,1896)
(DU,2013-7,59480795)
(IU,2012-6,8706293)
(IU,2010-8,8746039)
(DU,2010-9,50561461)
(DU,2012-6,58094798)
(DU,2014-8,59957759)
(IF,2010-12,5696022)
(DU,2012-10,54027013)
(IF,2013-9,7174758)
(DF,2011-10,1876)
(IU,2010-11,6572008)
(DF,2014-2,694)
(IF,2010-5,6045106)
(IF,2012-8,7833199)
(IU,2014-8,9802748)
(DU,2013-6,58154192)
(DF,2013-5,3238)
(DU,2013-1,47986182)
(IF,2013-5,7386481)
(DU,2013-12,54532856)
(IF,2010-6,6379083)
(IF,2011-11,5748472)
(DU,2012-12,51327681)
(IU,2013-11,7000809)
(DF,2011-11,2563)
(DU,2011-8,57650647)
(DF,2012-1,2376)
(IF,2011-2,4808885)
(DU,2011-3,55894865)
(DF,2014-11,1584)
(DF,2014-1,1744)
(DF,2012-12,311)
(IF,2013-1,6486264)
(DF,2011-5,191)
(DF,2013-1,1142)
(DU,2011-2,43842002)
(IU,2011-7,9593003)
(IF,2014-6,8206497)
(IU,2011-12,7451034)
(DF,2012-5,597)
(DF,2014-4,1045)
(DF,2011-7,322)
(DU,2010-12,51301949)
(IU,2013-1,7479112)
(DF,2010-3,1236)
(IU,2012-5,7866645)
(DU,2010-6,56891207)
(IU,2011-3,7882193)
(IU,2013-7,9923204)
(DU,2012-9,50389693)
(IF,2012-11,6080649)
(DU,2014-7,61927978)
(DF,2014-8,65)
(IU,2011-4,7605162)
(IU,2010-1,6914485)
(DU,2011-10,54406126)
(IU,2014-11,7164175)
(DF,2012-8,204)
(IF,2012-4,6455610)
(DF,2013-9,508)
(IF,2012-3,6407696)
(DU,2010-3,54633918)
(DU,2012-11,52068345)
(IU,2014-2,6914410)
(IU,2012-9,7200000)
(DU,2014-3,57971184)
(IF,2013-12,7268924)
(DU,2014-10,57334118)
(DU,2012-5,55929480)
(IF,2014-12,7652792)
(DU,2014-11,52804199)
(IF,2011-7,7336050)
(IU,2011-8,8832059)
(IF,2014-4,7423609)
(IF,2015-1,7555483)
(IF,2017-5,9720848)
(IU,2017-9,7799437)
(DU,2019-8,72869087)
(IF,2018-11,9519916)
(DU,2018-2,54233456)
(DF,2016-3,1611)
(DU,2017-4,61263394)
(DF,2016-10,1297)
(IF,2019-8,12230649)
(IU,2018-6,10720664)
(DF,2018-8,824)
(DU,2018-11,64899010)
(DU,2016-3,61739613)
(DF,2017-9,900)
(IU,2016-7,10914676)
(DF,2015-1,1406)
(DF,2015-6,619)
(DF,2018-1,2284)
(IF,2019-4,10580738)
(IU,2018-2,7714500)
(IF,2018-7,12406760)
(DU,2016-7,66266481)
(IU,2016-10,7852549)
(IU,2016-2,7402338)
(IU,2015-2,7062497)
(IU,2015-11,7460931)
(DU,2016-8,63657215)
(DU,2015-2,47302976)
(IU,2016-3,8996646)
(DF,2015-2,1052)
(IU,2015-7,10679948)
(DF,2017-12,1586)
(IF,2017-10,9608068)
(IF,2016-2,7173072)
(DU,2015-7,65296846)
(IU,2016-8,10024423)
(IU,2019-5,9973068)
(DF,2017-4,980)
(IF,2018-3,10128908)
(IU,2017-8,10515191)
(IF,2015-2,6468641)
(DF,2019-8,13206)
(DF,2016-7,660)
(DF,2017-1,1574)
(IF,2018-10,10461318)
(IF,2016-4,8387976)
(IU,2019-1,8990933)
(IU,2018-5,9565153)
(IF,2018-8,12323039)
(DF,2015-3,1465)
(DU,2017-5,64610341)
(DU,2015-11,57350522)
(IF,2017-1,9053256)
(IU,2015-6,9542653)
(IU,2018-1,8698182)
(DF,2017-10,1510)
(IU,2017-10,8110160)
(IU,2018-10,8428988)
(DF,2016-12,1923)
(DU,2017-8,66832308)
(DU,2018-3,66829571)
(IU,2017-3,9022966)
(IF,2015-6,8870244)
(DF,2017-8,623)
(DU,2019-10,70143428)
(IF,2015-11,7525531)
(IU,2016-11,7359869)
(DF,2016-8,550)
(IU,2019-2,7903093)
(DU,2017-1,54274252)
(IF,2015-9,8510657)
(IF,2016-10,9200890)
(DF,2019-10,15709)
(DF,2017-2,2096)
(DF,2019-5,431)
(IU,2019-10,8703955)
(DF,2017-11,1889)
(DU,2019-5,71489557)
(DU,2019-4,67070060)
(IU,2017-7,11383678)
(IF,2016-3,8571143)
(DF,2016-4,874)
(IU,2017-12,9013094)
(DF,2017-5,577)
(IU,2016-6,9801753)
(IF,2017-4,9611354)
(IU,2018-9,8237955)
(DU,2016-4,59021828)
(DF,2018-12,1794)
(DU,2018-6,70417371)
(IU,2015-3,8718191)
(IF,2019-5,11071600)
(DF,2019-9,12481)
(DF,2015-10,1203)
(DU,2015-3,59726085)
(DU,2019-9,64182855)
(DF,2015-7,972)
(IF,2018-4,10103512)
(DU,2018-10,67301230)
(IF,2016-7,10833977)
(DF,2018-4,1414)
(DU,2015-8,62934043)
(IF,2015-3,7845900)
(DU,2017-9,57389659)
(IU,2015-10,7867938)
(DU,2016-10,61964500)
(IF,2015-12,8468854)
(IF,2017-8,11676064)
(IU,2017-4,9193522)
(DF,2016-1,1686)
(DU,2015-10,61125254)
(IF,2016-1,8308130)
(IU,2015-5,8746764)
(IF,2018-9,9874374)
(DU,2016-1,52625994)
(DF,2017-7,1496)
(IU,2016-12,8813444)
(IF,2019-10,10226880)
(DU,2015-4,57852148)
(DF,2019-3,1259)
(IU,2019-6,11070805)
(IU,2019-3,9989918)
(DF,2016-5,717)
(DU,2017-12,61566940)
(DU,2017-6,66890451)
(DU,2018-9,60678660)
(IF,2015-5,8555956)
(DU,2019-6,72896993)
(IU,2018-4,9174106)
(IU,2015-12,8595402)
(IU,2017-2,7309092)
(DU,2019-3,70381721)
(IF,2015-10,8508926)
(DU,2018-4,64717910)
(IU,2015-9,7800254)
(IF,2016-12,9294233)
(IU,2018-12,9248200)
(IF,2019-6,11767078)
(IU,2018-8,10673276)
(IF,2015-8,10009773)
(DU,2017-2,51222092)
(IU,2017-1,8537940)
(IF,2017-2,7479533)
(IF,2016-9,9428204)
(DU,2017-7,68699799)
(IU,2017-6,10343965)
(DF,2018-11,1691)
(IF,2017-3,9001856)
(DF,2019-4,1161)
(DU,2016-11,59486956)
(IU,2016-5,8803366)
(IU,2018-11,8163724)
(DF,2015-4,628)
(IF,2017-12,9574351)
(IF,2019-9,10284547)
(DF,2019-6,677)
(DF,2017-6,609)
(DU,2016-5,62891289)
(IF,2018-5,10744697)
(IF,2016-6,9804038)
(DF,2018-9,882)
(DF,2017-3,1412)
(DU,2017-11,62134115)
(IF,2018-1,9354576)
(DF,2015-11,1721)
(IF,2017-7,11539037)
(IU,2019-9,8612192)
(DF,2015-8,729)
(DF,2018-3,2551)
(IF,2015-4,7925948)
(DU,2018-12,63793344)
(DU,2018-5,68002201)
(IU,2019-7,11687120)
(DF,2019-2,1460)
(IF,2018-12,10316856)
(DU,2019-7,75392402)
(DU,2019-2,55796013)
(DF,2018-2,1854)
(DF,2016-11,2350)
(DF,2018-5,2488)
(DU,2018-7,72665605)
(IF,2019-7,12296364)
(DF,2015-12,2069)
(DF,2018-7,775)
(IU,2015-4,8289784)
(DU,2015-5,60414759)
(IF,2018-6,11517370)
(DF,2019-1,1290)
(IF,2016-8,10866746)
(IU,2017-5,9270621)
(DU,2017-3,64150694)
(DF,2016-2,1177)
(IF,2017-6,10505515)
(IU,2015-8,10208219)
(DU,2016-2,51237988)
(IF,2019-1,9739523)
(IF,2016-11,8403015)
(IU,2016-1,8385986)
(IF,2019-3,10357467)
(DU,2015-9,56217003)
(IU,2018-3,9747544)
(DU,2019-1,58170070)
(DF,2016-9,751)
(IF,2018-2,8138693)
(DF,2015-5,767)
(DU,2016-9,58863795)
(IU,2019-4,9495085)
(DF,2016-6,827)
(DU,2016-12,59338547)
(DU,2016-6,64888046)
(IU,2017-11,7770045)
(DF,2018-10,1751)
(IF,2017-11,8813490)
(DU,2018-8,70493297)
(IU,2018-7,11537404)
(IF,2019-2,8414555)
(IF,2015-7,9888871)
(DF,2015-9,618)
(DU,2018-1,55982714)
(IF,2017-9,9747020)
(DU,2015-6,61977778)
(DF,2018-6,1686)
(IF,2016-5,9247351)
(IU,2016-4,8386935)
(DU,2015-12,58032061)
(IU,2019-8,11064195)
(IU,2016-9,7862982)
(DU,2017-10,64884812)
(IU,2015-1,8126005)
(DF,2019-7,238)
(DU,2015-1,49891605)
