Date,Arrival_Delay,Departure_Delay
2001-05-01,6.496486031248185,7.619736307138294
2001-05-02,4.5573429001273,5.727809281333179
2001-05-03,6.039155758030102,7.466293754685427
2001-05-04,7.187144350249681,8.477180350714203
2001-05-05,4.095834699901607,4.408002623811085
2001-05-06,6.826681938750904,8.657945502773089
2001-05-07,8.083022605453275,9.567000699137731
2001-05-08,4.160166647378776,4.599178335840759
2001-05-09,4.606818838485987,5.670442068766253
2001-05-10,7.041570571955719,8.970940959409594
2001-05-11,9.339599792399516,10.799261864944352
2001-05-12,5.152153987167736,5.705905460259264
2001-05-13,6.191958887545344,6.046916565900847
2001-05-14,10.133084722060365,11.930485957347628
2001-05-15,5.888363954505687,8.724817731116945
2001-05-16,6.1881595732343735,7.546793459352894
2001-05-17,8.752872567700214,10.506149315780357
2001-05-18,8.068057711099614,9.25780306949474
2001-05-19,5.034095388253843,5.730521613454211
2001-05-20,8.774855560905152,10.170377948964854
2001-05-21,12.280630105017503,14.649883313885647
2001-05-22,13.709615729397,16.749058746190162
2001-05-23,11.476112699060842,13.307064107799102
2001-05-24,10.444630388366322,11.682786081135669
2001-05-25,13.754505797267822,15.695729537366548
2001-05-26,7.646029422017709,8.25685003137419
2001-05-27,5.407067879636109,6.526871938418474
2001-05-28,7.175737381216833,8.655559669258299
2001-05-29,7.770352859778598,9.456180811808117
2001-05-30,5.589888940305414,6.965351689032855
2001-05-31,11.873039930049549,13.229204313611191
2001-06-01,12.10546467107553,14.651061608075183
2001-06-02,7.296165654190346,7.599647266313933
2001-06-03,12.5859375,14.001708984375
2001-06-04,12.497191011235955,14.529786985018726
2001-06-05,12.396140142517815,15.08978622327791
2001-06-06,14.415231511828853,16.42983135689172
2001-06-07,8.031978257098247,9.019545480830393
2001-06-08,9.75078134043292,10.698923486514643
2001-06-09,7.229629128316188,6.74803735787764
2001-06-10,7.562895711384542,7.277207024250388
2001-06-11,8.448237692979902,10.293620739877658
2001-06-12,14.377418593676262,18.578928739971683
2001-06-13,13.113872730477702,16.500793231094658
2001-06-14,17.987520057051167,24.615320615677184
2001-06-15,25.350335814122346,29.604404913172385
2001-06-16,13.617938489254922,13.555140908505983
2001-06-17,11.243386243386244,12.102212602212603
2001-06-18,7.54822247706422,8.268577981651376
2001-06-19,5.92352399585683,7.0611117504891245
2001-06-20,12.069361101306036,14.946640781268384
2001-06-21,17.57285873192436,21.433054270827235
2001-06-22,22.602763697803525,26.02697320782042
2001-06-23,15.456620118955263,15.85434445306439
2001-06-24,8.1886781268524,8.162418494368701
2001-06-25,7.367206338270754,8.395223332185095
2001-06-26,6.05362377148112,7.2000114949135
2001-06-27,9.619856115107913,11.865956834532374
2001-06-28,9.714752407152682,11.631189821182943
2001-06-29,10.225199089874858,11.673890784982936
2001-06-30,21.152544537385864,23.069024966477237
2001-07-01,24.174778761061948,27.517762326169407
2001-07-02,8.379676290982392,8.435109978063675
2001-07-03,10.390374331550802,12.062488734002283
2001-07-04,4.433178820917934,5.93934843637788
2001-07-05,8.251016919177033,10.682780168602251
2001-07-06,7.388762868609318,8.3605537137207
2001-07-07,7.070934363897027,7.088075796297451
2001-07-08,14.126353790613718,15.506717168728176
2001-07-09,8.846435518938094,9.481691269023916
2001-07-10,12.543999530984346,15.06478278712552
2001-07-11,8.003453833755469,9.512664057103384
2001-07-12,7.674148960475211,8.849611606122915
2001-07-13,7.663711281614095,8.232566069906223
2001-07-14,8.93154892496709,9.135961888046136
2001-07-15,8.751720891922105,8.584691416132259
2001-07-16,6.682350923331999,6.989994854496598
2001-07-17,10.265927337838619,12.405071333679894
2001-07-18,12.072323955866212,14.29258852752585
2001-07-19,12.350708733424783,14.135573845450388
2001-07-20,11.063919403494792,12.181854402641015
2001-07-21,10.4196293494705,11.785930408472012
2001-07-22,12.632646971053417,13.903372127723067
2001-07-23,15.230544519747605,18.289495209161018
2001-07-24,7.369415016121603,8.084695992630124
2001-07-25,14.071165361584523,17.573986642100415
2001-07-26,13.869225425494964,16.280595114044228
2001-07-27,8.580212536227766,9.139171449678923
2001-07-28,8.550652268897073,8.928094376131329
2001-07-29,16.753367752655627,18.752180879473027
2001-07-30,8.510270020770829,9.372490191553196
2001-07-31,6.518594569929272,7.011008441706593
2001-08-01,7.0519849846433855,8.174041633488795
2001-08-02,17.669775575633928,19.992305450306034
2001-08-03,11.804315476190476,13.347699175824175
2001-08-04,11.435182849936949,12.858007566204288
2001-08-05,9.999114992034928,10.146203315829842
2001-08-06,7.5299862919808085,8.790095956134339
2001-08-07,7.666436821237718,9.402286962018042
2001-08-08,6.7797200799771495,7.516938017709226
2001-08-09,12.092820926480757,15.626584466466928
2001-08-10,22.226286533978843,25.115892654354194
2001-08-11,20.10047326682016,22.655474545919674
2001-08-12,17.589947406167823,19.25424336600526
2001-08-13,16.90074807091948,19.56576544736997
2001-08-14,7.744428530507018,9.053337152678315
2001-08-15,7.879219590342144,9.007609566311935
2001-08-16,10.633779549985759,11.81275989746511
2001-08-17,13.568229046409606,15.096859847610252
2001-08-18,10.377199066775963,12.832650230153225
2001-08-19,10.197704532077692,11.510300176574455
2001-08-20,8.966943569177886,10.202291606989402
2001-08-21,7.040027565611899,8.439614081433412
2001-08-22,14.24493630012329,17.28832266776258
2001-08-23,8.027375293511254,10.010824122329764
2001-08-24,5.838616058726456,6.485062311500598
2001-08-25,12.179378441673524,14.601873536299765
2001-08-26,10.404697273692907,12.15868051457571
2001-08-27,11.022334966176814,13.182586890599486
2001-08-28,9.462315961673289,11.56572797382566
2001-08-29,5.039461678832117,6.422046076642336
2001-08-30,13.797979211427908,18.54607746356193
2001-08-31,20.99669200858917,24.906621786315362
2001-09-01,6.518403210184032,5.898782343987824
2001-09-02,3.4076787601268053,3.268263473053892
2001-09-03,8.662049027284226,10.644100463771608
2001-09-04,9.618568102444703,11.615308498253784
2001-09-05,5.478371501272265,6.921350913717326
2001-09-06,6.317495225418138,9.359222177209329
2001-09-07,12.529777621310803,17.516927770932348
2001-09-08,6.255116050997058,7.4651847008826415
2001-09-09,12.582635094110504,15.127504553734061
2001-09-10,8.744559739104655,11.07933590275719
2001-09-11,1.343382728666326,5.362289218191109
2001-09-12,0.0,0.0
2001-09-13,75.43650242886883,69.6675919500347
2001-09-14,47.48724258515736,42.9818676337262
2001-09-15,35.00010398253094,30.455651450556307
2001-09-16,13.60873476731823,11.050789236934653
2001-09-17,7.008538276289864,5.556739400131358
2001-09-18,7.095702130754127,6.993964075339975
2001-09-19,5.5048204554981135,5.112058124912673
2001-09-20,7.952979384354702,9.049703473595029
2001-09-21,5.560695676665258,5.822771440642163
2001-09-22,6.019043008149762,5.343661744533204
2001-09-23,6.6896651478990385,6.831199826426556
2001-09-24,5.249877408056042,5.725113835376533
2001-09-25,3.5977509254732136,3.321715443179437
2001-09-26,3.4548811929482266,2.849209114347432
2001-09-27,4.778627546408955,4.160536744768129
2001-09-28,6.140823553919867,5.557877925144087
2001-09-29,4.610374136150607,3.912463261577568
2001-09-30,7.671662523760784,6.922649510162304
2001-10-01,4.304432673543351,3.5282269305826595
2001-10-02,3.2292259632072198,2.707115584866366
2001-10-03,4.114035087719298,3.6278891673628517
2001-10-04,5.018795445191384,4.605364247496227
2001-10-05,8.672472181906144,10.408252125233258
2001-10-06,4.456256834869552,4.241056084986721
2001-10-07,5.718152291591483,5.340743413929989
2001-10-08,6.338258758237947,6.143739160596601
2001-10-09,4.025952397474152,4.192908195128721
2001-10-10,6.667388419361598,8.3757770482643
2001-10-11,14.46928506534349,15.876371514431476
2001-10-12,15.815860215053764,16.36311544991511
2001-10-13,14.569422278965847,15.877353973827002
2001-10-14,13.875632682574114,12.536659436008676
2001-10-15,7.360615939515849,6.698619685093986
2001-10-16,6.121597222222222,6.87
2001-10-17,5.397546947543483,4.990575843669878
2001-10-18,6.888037021688079,6.2105263157894735
2001-10-19,7.549458881919073,6.557799682911698
2001-10-20,5.847470877961066,4.819091548745211
2001-10-21,8.591063063063062,7.865585585585586
2001-10-22,7.4102581898945035,7.3212798445308165
2001-10-23,4.931521207462791,5.946125358116134
2001-10-24,14.711212749231759,18.61830915457729
2001-10-25,10.045989080218396,11.376242475150496
2001-10-26,7.903112033195021,7.831950207468879
2001-10-27,4.545921187712232,3.9524599226091763
2001-10-28,6.312841033102947,5.338814114223354
2001-10-29,4.653198419848915,4.177351167787095
2001-10-30,3.9335622678533886,4.226855420842385
2001-10-31,2.79355069867431,2.978717305625224
2001-11-01,5.7637112816140945,5.906436487638533
2001-11-02,4.77884007029877,4.634376098418278
2001-11-03,5.125266398295051,4.7739363801405
2001-11-04,5.921412383946195,5.712259668104394
2001-11-05,4.820876739145634,5.523456617492833
2001-11-06,3.292526491912995,3.647308979364194
2001-11-07,3.5196740720105857,3.5487847343129744
2001-11-08,6.099040867389491,6.363497358910203
2001-11-09,5.269068236924142,5.1517145826117074
2001-11-10,4.270764641230962,3.946380907520804
2001-11-11,6.28662187819483,6.26748941142106
2001-11-12,10.048678318647985,9.896937743752709
2001-11-13,4.629521016617791,5.205557882977238
2001-11-14,4.229778644020604,5.325351524432688
2001-11-15,7.548702204856266,8.623081216857383
2001-11-16,15.819701535370928,16.93894389438944
2001-11-17,10.28291630026381,9.305699896074826
2001-11-18,6.865223771093177,6.909904622157007
2001-11-19,5.777793414016324,6.505558682803265
2001-11-20,6.530106257378985,6.877977637335926
2001-11-21,5.082456383273332,5.299847687621158
2001-11-22,4.018799050921701,3.83929549187808
2001-11-23,3.276121431807884,3.395831445400997
2001-11-24,13.993939393939394,15.524162679425837
2001-11-25,10.96450773456701,13.108645366488362
2001-11-26,11.094356690557373,12.391761185721244
2001-11-27,8.401087411125053,9.843580092011711
2001-11-28,8.66108695652174,12.99268115942029
2001-11-29,9.560991105463787,12.980728504870818
2001-11-30,6.235537190082645,7.610169491525424
2001-12-01,5.168992498185045,5.385012503024925
2001-12-02,8.407200357781754,9.331097197376268
2001-12-03,3.682704446626455,4.661032402861552
2001-12-04,3.9817477096546865,5.322057787174066
2001-12-05,5.2012909562899035,7.527467901494422
2001-12-06,4.762027972027972,6.12006993006993
2001-12-07,4.684838754711713,5.905486527991065
2001-12-08,3.514885193982581,4.3043547110055425
2001-12-09,4.953720708146625,5.162712113420994
2001-12-10,5.429434068248842,6.536371296166269
2001-12-11,4.8170095828635855,6.6343010146561445
2001-12-12,8.293479801559178,11.47462792345854
2001-12-13,11.229537115438893,14.551086649731866
2001-12-14,12.776675810649223,15.634873742702398
2001-12-15,7.51228237538755,8.328563478813896
2001-12-16,11.441827845858557,14.615975195629707
2001-12-17,7.508113378368967,9.327738700466606
2001-12-18,9.516872773003563,10.264794242995878
2001-12-19,9.899944720840244,10.02757048092869
2001-12-20,14.167570536143337,14.162421912542047
2001-12-21,12.325351343975985,11.548778823850457
2001-12-22,15.06813611755607,14.978190255220417
2001-12-23,11.77792884658962,12.096835108391872
2001-12-24,5.388579622132253,4.699561403508772
2001-12-25,6.230398270557911,6.093040658518333
2001-12-26,13.79774968745659,13.27253785247951
2001-12-27,13.697822770766884,13.100956871446401
2001-12-28,11.3960223307746,11.770551290997906
2001-12-29,10.359504779815076,10.078592697069425
2001-12-30,11.250869236583522,11.00355253212396
2001-12-31,6.597818519378046,6.301694128568113
